"_id","name","link","author","publisher","year"
"5c6d5a59a620d53f7c672edd","Managing For People Who Hate Managing","http://shop.oreilly.com/product/0636920044956.do","Devora Zack","O'Reilly Media","2015"
"5c6d5a59a620d53f7c672ede","Ruby Pocket Reference","http://shop.oreilly.com/product/0636920039778.do","Michael Fitzgerald","O'Reilly Media","2015"
"5c6d5a59a620d53f7c672ee0","Python Epiphanies","http://shop.oreilly.com/product/0636920039815.do","Stuart Williams","O'Reilly Media","2015"
"5c6d5a59a620d53f7c672ee1","Singletasking","http://shop.oreilly.com/product/0636920044987.do","Devora Zack","O'Reilly Media","2015"
"5c6d5a59a620d53f7c672ee4","Groovy Programming Fundamentals","http://shop.oreilly.com/product/0636920039839.do","Ken Kousen","O'Reilly Media","2015"
"5c6d5a59a620d53f7c672ee6","Learning Data Structures and Algorithms","http://shop.oreilly.com/product/0636920039884.do","Rod Stephens","O'Reilly Media","2015"
"5c6d5a59a620d53f7c672ee8","Building Applications on Mesos","http://shop.oreilly.com/product/0636920039952.do","David Greenberg","O'Reilly Media","2015"
"5c6d5a59a620d53f7c672ee9","Introduction to Penetration Testing","http://shop.oreilly.com/product/0636920045052.do","Ric Messier","O'Reilly Media","2015"
"5c6d5a59a620d53f7c672eea","Modern Web Development with HTML5 and CSS","http://shop.oreilly.com/product/0636920039969.do","Rachel Andrew","O'Reilly Media","2015"
"5c6d5a59a620d53f7c672eed","Networking for People Who Hate Networking","http://shop.oreilly.com/product/0636920045090.do","Devora Zack","O'Reilly Media","2015"
"5c6d5a59a620d53f7c672eef","Professional Guide to Wireless Network Hacking and Penetration Testing","http://shop.oreilly.com/product/0636920039983.do","Ric Messier","O'Reilly Media","2015"
"5c6d5a59a620d53f7c672ef0","Learning Apple OS X Yosemite Server","http://shop.oreilly.com/product/0636920040019.do","Chris Tarnowieckyi","O'Reilly Media","2015"
"5c6d5a59a620d53f7c672ef1","Factories and Directives in AngularJS","http://shop.oreilly.com/product/0636920040033.do","Alex Vanston","O'Reilly Media","2015"
"5c6d5a59a620d53f7c672ef2","Learning Apache mod_rewrite","http://shop.oreilly.com/product/0636920040040.do","Daryl Wood","O'Reilly Media","2015"
"5c6d5a59a620d53f7c672ef3","Python Beyond The Basics - Object Oriented Programming","http://shop.oreilly.com/product/0636920040057.do","David Blaikie","O'Reilly Media","2015"
"5c6d5a59a620d53f7c672ef4","Using Storytelling to Effectively Communicate Data","http://shop.oreilly.com/product/0636920040064.do","Michael Freeman","O'Reilly Media","2015"
"5c6d5a59a620d53f7c672ef5","Learning DNS","http://shop.oreilly.com/product/0636920040088.do","Cricket Liu","O'Reilly Media","2015"
"5c6d5a5aa620d53f7c672f04","The New Relational Database Dictionary","http://shop.oreilly.com/product/0636920048497.do","C.J. Date","O'Reilly Media","2015"
"5c6d5a5aa620d53f7c672f15","Introduction to Apache Hive","http://shop.oreilly.com/product/0636920043379.do","Tom Hanlon","O'Reilly Media","2015"
"5c6d5a5aa620d53f7c672f19","Enterprise IoT","http://shop.oreilly.com/product/0636920039433.do","Dirk Slama, Frank Puhlmann, Jim Morrish, Rishi M Bhatnagar","O'Reilly Media","2015"
"5c6d5a5aa620d53f7c672f1a","Applying Apache Cordova and PhoneGap","http://shop.oreilly.com/product/0636920043485.do","Maximiliano Firtman","O'Reilly Media","2015"
"5c6d5a5aa620d53f7c672f1b","Web Apps without Web Servers","http://shop.oreilly.com/product/0636920039457.do","Richard Feldman","O'Reilly Media","2015"
"5c6d5a5aa620d53f7c672f1c","A/B Testing, A Data Science Perspective","http://shop.oreilly.com/product/0636920043508.do","Lisa Qian","O'Reilly Media","2015"
"5c6d5a5aa620d53f7c672f1d","Software Architecture Fundamentals Soft Skills","http://shop.oreilly.com/product/0636920039464.do","Neal Ford, Mark Richards","O'Reilly Media","2015"
"5c6d5a5aa620d53f7c672f1e","Cisco 300-101 - ROUTE Exam Training","http://shop.oreilly.com/product/0636920043515.do","Gregory Dickinson","O'Reilly Media","2015"
"5c6d5a5aa620d53f7c672f1f","Resource-Oriented Architectures: Hypermedia","http://shop.oreilly.com/product/0636920039471.do","Brian Sletten","O'Reilly Media","2015"
"5c6d5a5aa620d53f7c672f21","Learning GitHub","http://shop.oreilly.com/product/0636920043522.do","Christophe Porteneuve","O'Reilly Media","2015"
"5c6d5a5aa620d53f7c672f22","Resource-Oriented Architectures: Linking Data","http://shop.oreilly.com/product/0636920039488.do","Brian Sletten","O'Reilly Media","2015"
"5c6d5a5aa620d53f7c672f24","Introduction to Modern Client-Side Programming","http://shop.oreilly.com/product/0636920043539.do","Matt Frisbie","O'Reilly Media","2015"
"5c6d5a5aa620d53f7c672f25","Architecture of the MEAN Stack","http://shop.oreilly.com/product/0636920039495.do","Scott Davis","O'Reilly Media","2015"
"5c6d5a5aa620d53f7c672f27","Building Web Apps Using Flask and Neo4j","http://shop.oreilly.com/product/0636920043553.do","Nicole White","O'Reilly Media","2015"
"5c6d5a5aa620d53f7c672f28","Distributed Systems in One Lesson","http://shop.oreilly.com/product/0636920039518.do","Tim Berglund","O'Reilly Media","2015"
"5c6d5a5aa620d53f7c672f29","Microsoft Excel Cookbook","http://shop.oreilly.com/product/0636920045861.do","Guy Vaccaro","O'Reilly Media","2015"
"5c6d5a5aa620d53f7c672f2a","Optimizing Java","http://shop.oreilly.com/product/0636920043560.do","Douglas Hawkins","O'Reilly Media","2015"
"5c6d5a5aa620d53f7c672f2b","BioCoder #7","http://shop.oreilly.com/product/0636920039532.do","O'Reilly Media, Inc.","O'Reilly Media","2015"
"5c6d5a5aa620d53f7c672f2e","BioCoder #8","http://shop.oreilly.com/product/0636920039549.do","O'Reilly Media, Inc.","O'Reilly Media","2015"
"5c6d5a5aa620d53f7c672f2f","Identity, Authentication, and Access Management in OpenStack","http://shop.oreilly.com/product/0636920045960.do","Steve Martinelli, Henry Nash, Brad Topol","O'Reilly Media","2015"
"5c6d5a5aa620d53f7c672f30","Etudes for ClojureScript","http://shop.oreilly.com/product/0636920043584.do","J. David Eisenberg","O'Reilly Media","2015"
"5c6d5a5aa620d53f7c672f31","Building Data Science Teams","http://shop.oreilly.com/product/0636920046035.do","Paco Nathan","O'Reilly Media","2015"
"5c6d5a5aa620d53f7c672f33","Gradle for Android","http://shop.oreilly.com/product/0636920046127.do","Ken Kousen","O'Reilly Media","2015"
"5c6d5a5aa620d53f7c672f34","Client-Side Data Storage for Web Developers","http://shop.oreilly.com/product/0636920043638.do","Raymond Camden","O'Reilly Media","2015"
"5c6d5a5aa620d53f7c672f35","A Practical Introduction to React.js","http://shop.oreilly.com/product/0636920039716.do","Mike Sugarbaker","O'Reilly Media","2015"
"5c6d5a5aa620d53f7c672f36","Developing Ops-Friendly Microservices","http://shop.oreilly.com/product/0636920046134.do","Rick Fast","O'Reilly Media","2015"
"5c6d5a5aa620d53f7c672f37","Learning Toon Boom Harmony Essentials","http://shop.oreilly.com/product/0636920043645.do","Tony Ross","O'Reilly Media","2015"
"5c6d5a5aa620d53f7c672f39","Hybrid Mobile App Development with Ionic","http://shop.oreilly.com/product/0636920046141.do","Chris Griffith","O'Reilly Media","2015"
"5c6d5a5aa620d53f7c672f3a","An Introduction to Time Series with Team Apache","http://shop.oreilly.com/product/0636920043652.do","Patrick McFadin","O'Reilly Media","2015"
"5c6d5a5aa620d53f7c672f3b","Calm Technology","http://shop.oreilly.com/product/0636920039747.do","Amber Case","O'Reilly Media","2015"
"5c6d5a5aa620d53f7c672f3c","SQL and Relational Theory","http://shop.oreilly.com/product/0636920046158.do","C.J. Date","O'Reilly Media","2015"
"5c6d5a5aa620d53f7c672f3d","Client-Side Data Storage","http://shop.oreilly.com/product/0636920043676.do","Raymond Camden","O'Reilly Media","2015"
"5c6d5a5aa620d53f7c672f3f","Introduction to PySpark","http://shop.oreilly.com/product/0636920046233.do","Alex Robbins","O'Reilly Media","2015"
"5c6d5a5aa620d53f7c672f41","Modern Java EE Fundamentals","http://shop.oreilly.com/product/0636920046301.do","Reza Rahman","O'Reilly Media","2015"
"5c6d5a5aa620d53f7c672fbc","Engineering Practices for Continuous Delivery","http://shop.oreilly.com/product/110000679.do","Neal Ford","O'Reilly Media","2015"
"5c6d5a5ea620d53f7c673347","The Software Paradox","http://shop.oreilly.com/product/0636920033325.do","Stephen O'Grady","O'Reilly Media","2015"
"5c6d5a5ea620d53f7c673395","Head First Ruby","http://shop.oreilly.com/product/9780596803995.do","Jay McGavren","O'Reilly Media","2015"
"5c6d5a5fa620d53f7c673401","Swift Fundamentals Parts I and II","http://shop.oreilly.com/product/0636920006143.do","Paul Deitel","Pearson","2015"
"5c6d5a60a620d53f7c673422","3D CAD with Autodesk 123D","http://shop.oreilly.com/product/0636920027720.do","Jesse Harrington Au, Emily Gertz","Maker Media, Inc","2015"
"5c6d5a60a620d53f7c67342f","The Maker's Manual","http://shop.oreilly.com/product/0636920031635.do","Paolo Aliverti, Andrea Maietta, Patrick Di Justo, David Salvatori, Elisabetta...","Maker Media, Inc","2015"
"5c6d5a60a620d53f7c673430","Getting Started with littleBits","http://shop.oreilly.com/product/0636920032038.do","Ayah Bdeir, Matt Richardson","Maker Media, Inc","2015"
"5c6d5a60a620d53f7c673431","Make: Volume 47","http://shop.oreilly.com/product/0636920031642.do","Jason Babler","Maker Media, Inc","2015"
"5c6d5a60a620d53f7c673432","Design for 3D Printing","http://shop.oreilly.com/product/0636920032052.do","Samuel N. Bernier, Bertier Luyt, Tatiana Reinhard","Maker Media, Inc","2015"
"5c6d5a60a620d53f7c673433","The Annotated Build-It-Yourself Science Laboratory","http://shop.oreilly.com/product/0636920031659.do","Windell Oskay, Raymond Barrett","Maker Media, Inc","2015"
"5c6d5a60a620d53f7c673435","Getting Started with p5.js","http://shop.oreilly.com/product/0636920032076.do","Lauren McCarthy, Casey Reas, Ben Fry","Maker Media, Inc","2015"
"5c6d5a60a620d53f7c673436","Make: Volume 44","http://shop.oreilly.com/product/0636920031673.do","Jason Babler","Maker Media, Inc","2015"
"5c6d5a60a620d53f7c673438","Making Simple Robots","http://shop.oreilly.com/product/0636920031697.do","Kathy Ceceri","Maker Media, Inc","2015"
"5c6d5a60a620d53f7c67343e","Getting Started with the Photon","http://shop.oreilly.com/product/0636920031727.do","Simon Monk","Maker Media, Inc","2015"
"5c6d5a60a620d53f7c673444","Planes, Gliders and Paper Rockets","http://shop.oreilly.com/product/0636920031758.do","Rick Schertle, James Floyd Kelly","Maker Media, Inc","2015"
"5c6d5a60a620d53f7c673448","Make: Volume 46","http://shop.oreilly.com/product/0636920031789.do","Jason Babler","Maker Media, Inc","2015"
"5c6d5a60a620d53f7c67344a","Make: Like The Pioneers","http://shop.oreilly.com/product/0636920031819.do","The Editors of Make:","Maker Media, Inc","2015"
"5c6d5a60a620d53f7c67344b","Make: Electronics","http://shop.oreilly.com/product/0636920031826.do","Charles Platt","Maker Media, Inc","2015"
"5c6d5a60a620d53f7c673450","Make: Paper Inventions","http://shop.oreilly.com/product/0636920031895.do","Kathy Ceceri","Maker Media, Inc","2015"
"5c6d5a60a620d53f7c673452","Make: Volume 43","http://shop.oreilly.com/product/0636920031918.do","Jason Babler","Maker Media, Inc","2015"
"5c6d5a60a620d53f7c673454","Make: Volume 48 Desktop Fabrication","http://shop.oreilly.com/product/0636920031956.do","Rafe Needleman","Maker Media, Inc","2015"
"5c6d5a60a620d53f7c67346b","Building Cross Platform Apps with Xamarin and C#","http://shop.oreilly.com/product/0636920039181.do","Keith Welch","Infinite Skills","2015"
"5c6d5a60a620d53f7c67346c","Learning Objective-C Programming","http://shop.oreilly.com/product/0636920039389.do","Jesse Feiler","Infinite Skills","2015"
"5c6d5a60a620d53f7c67346d","Introduction to Amazon Web Services (AWS) - EC2 Deployment Fundamentals","http://shop.oreilly.com/product/0636920040071.do","Steve Suehring","Infinite Skills","2015"
"5c6d5a60a620d53f7c67349a","Advanced R Programming","http://shop.oreilly.com/product/0636920005919.do","Jared Lander","Pearson","2015"
"5c6d5a60a620d53f7c67349e","Building Cross-Platform Mobile Apps with Xamarin and Visual Studio LiveLesson...","http://shop.oreilly.com/product/0636920005927.do","Chris Sells","Pearson","2015"
"5c6d5a60a620d53f7c6734a5","iOS 8 App Development I and II","http://shop.oreilly.com/product/0636920006025.do","Paul Deitel","Pearson","2015"
"5c6d5a60a620d53f7c6734a7","JavaFX Programming, Part I","http://shop.oreilly.com/product/0636920006044.do","Paul Anderson","Pearson","2015"
"5c6d5a60a620d53f7c6734a9","Learning Modern Java: A Crash Course Using Java 8","http://shop.oreilly.com/product/0636920006050.do","Marty Hall","Pearson","2015"
"5c6d5a60a620d53f7c6734aa","LINQ to Objects","http://shop.oreilly.com/product/0636920006060.do","Colin Melia","Pearson","2015"
"5c6d5a60a620d53f7c6734ac","Make: Easy 1+2+3 Projects","http://shop.oreilly.com/product/0636920031444.do","The Editors of Make:","Maker Media, Inc","2015"
"5c6d5a61a620d53f7c6734b0","Getting Started with Drones","http://shop.oreilly.com/product/0636920031505.do","Terry Kilby, Belinda Kilby","Maker Media, Inc","2015"
"5c6d5a61a620d53f7c6734b2","Make: Bicycle Projects","http://shop.oreilly.com/product/0636920031529.do","John Baichtal","Maker Media, Inc","2015"
"5c6d5a61a620d53f7c6734b7","3D Printing Projects","http://shop.oreilly.com/product/0636920031574.do","Brook Drumm, James Floyd Kelly, Rick Winscot, John Edgar Park, John Baichtal,...","Maker Media, Inc","2015"
"5c6d5a61a620d53f7c6734b8","Make: Volume 45","http://shop.oreilly.com/product/0636920031581.do","Jason Babler","Maker Media, Inc","2015"
"5c6d5a61a620d53f7c6734ba","Getting Started with Adafruit FLORA","http://shop.oreilly.com/product/0636920031604.do","Becky Stern, Tyler Cooper","Maker Media, Inc","2015"
"5c6d5a61a620d53f7c6734da","Design Recipes for FPGAs","http://shop.oreilly.com/product/9780080971292.do","Peter Wilson","Elsevier / Newnes","2015"
"5c6d5a62a620d53f7c673571","Inventing a Better Mousetrap","http://shop.oreilly.com/product/0636920031376.do","Alan Rothschild, Ann Rothschild","Maker Media, Inc","2015"
"5c6d5a62a620d53f7c673572","Best of Make: Volume 2","http://shop.oreilly.com/product/0636920031383.do","The Editors of Make:","Maker Media, Inc","2015"
"5c6d5a62a620d53f7c673573","JavaScript Robotics","http://shop.oreilly.com/product/0636920031390.do","Backstop Media, Rick Waldron, David Resseguie, Sara Gorecki, Raquel Velez, ...","Maker Media, Inc","2015"
"5c6d5a62a620d53f7c673574","Getting Started with Processing","http://shop.oreilly.com/product/0636920031406.do","Casey Reas, Ben Fry","Maker Media, Inc","2015"
"5c6d5a62a620d53f7c673575","Tinkering","http://shop.oreilly.com/product/0636920031413.do","Curt Gabrielson","Maker Media, Inc","2015"
"5c6d5a62a620d53f7c67358e","DIY Comms and Control for Amateur Space","http://shop.oreilly.com/product/0636920021636.do","Sandy Antunes","Maker Media, Inc","2015"
"5c6d5a62a620d53f7c6735b7","Problem-solving in High Performance Computing","http://shop.oreilly.com/product/9780128010198.do","Igor Ljubuncic","Elsevier / Morgan Kaufmann","2015"
"5c6d5a62a620d53f7c6735b8","CMDB Systems","http://shop.oreilly.com/product/9780128012659.do","Dennis Drogseth, Rick A Sturm, Dan Twing","Elsevier / Morgan Kaufmann","2015"
"5c6d5a62a620d53f7c6735ba","Green Information Technology","http://shop.oreilly.com/product/9780128013793.do","Mohammad Dastbaz, Colin Pattinson, Babak Akhgar","Elsevier / Morgan Kaufmann","2015"
"5c6d5a62a620d53f7c6735bc","Cloud Data Centers and Cost Modeling","http://shop.oreilly.com/product/9780128014134.do","Caesar Wu, Rajkumar Buyya","Elsevier / Morgan Kaufmann","2015"
"5c6d5a62a620d53f7c6735c0","Real-Time Embedded Systems","http://shop.oreilly.com/product/9780128015070.do","Xiaocong Fan","Elsevier / Newnes","2015"
"5c6d5a62a620d53f7c6735c4","The Cloud Security Ecosystem","http://shop.oreilly.com/product/9780128015957.do","Ryan Ko, Raymond Choo","Elsevier / Syngress","2015"
"5c6d5a62a620d53f7c6735c5","Introduction to Social Media Investigation","http://shop.oreilly.com/product/9780128016565.do","Jennifer Golbeck","Elsevier / Syngress","2015"
"5c6d5a62a620d53f7c6735c6","Hacking Web Intelligence","http://shop.oreilly.com/product/9780128018675.do","Sudhanshu Chauhan, Nutan Kumar Panda","Elsevier / Syngress","2015"
"5c6d5a62a620d53f7c6735ea","Smart Grid Security","http://shop.oreilly.com/product/9780128021224.do","Florian Skopik, Paul F. Smith","Elsevier / Syngress","2015"
"5c6d5a62a620d53f7c6735ec","Software Quality Assurance","http://shop.oreilly.com/product/9780128023013.do","Ivan Mistrik, Richard M Soley, Nour Ali, John Grundy, Bedir Tekinerdogan","Elsevier / Morgan Kaufmann","2015"
"5c6d5a62a620d53f7c6735f1","Emerging Trends in Computational Biology, Bioinformatics, and Systems Biology","http://shop.oreilly.com/product/9780128025086.do","Hamid R. Arabnia, Quoc Nam Tran","Elsevier / Morgan Kaufmann","2015"
"5c6d5a62a620d53f7c6735f3","Python Passive Network Mapping","http://shop.oreilly.com/product/9780128027219.do","Chet Hosmer","Elsevier / Syngress","2015"
"5c6d5a62a620d53f7c6735f4","Multiscreen UX Design","http://shop.oreilly.com/product/9780128027295.do","Wolfram Nagel","Elsevier / Morgan Kaufmann","2015"
"5c6d5a62a620d53f7c6735f6","Hidden Semi-Markov Models","http://shop.oreilly.com/product/9780128027677.do","Shun-Zheng Yu","Elsevier","2015"
"5c6d5a62a620d53f7c673617","Power and Performance","http://shop.oreilly.com/product/9780128007266.do","Jim Kukunas","Elsevier / Morgan Kaufmann","2015"
"5c6d5a62a620d53f7c673618","Formal Verification","http://shop.oreilly.com/product/9780128007273.do","Erik Seligman, Tom Schubert, M V Achutha Kiran Kumar","Elsevier / Morgan Kaufmann","2015"
"5c6d5a62a620d53f7c67361c","Breaking into Information Security","http://shop.oreilly.com/product/9780128007839.do","Josh More, Anthony Stieber, Chris Liu","Elsevier / Syngress","2015"
"5c6d5a62a620d53f7c67361d","Multi-Domain Master Data Management","http://shop.oreilly.com/product/9780128008355.do","Mark Allen, Dalton Cervo","Elsevier / Morgan Kaufmann","2015"
"5c6d5a62a620d53f7c67361e","Social Sensing","http://shop.oreilly.com/product/9780128008676.do","Dong Wang, Tarek Abdelzaher, Lance Kaplan","Elsevier / Morgan Kaufmann","2015"
"5c6d5a62a620d53f7c67361f","Modeling and Simulation of Computer Networks and Systems","http://shop.oreilly.com/product/9780128008874.do","Mohammad S. Obaidat, Faouzi Zarai, Petros Nicopolitidis","Elsevier / Morgan Kaufmann","2015"
"5c6d5a62a620d53f7c673623","Multicore Software Development Techniques","http://shop.oreilly.com/product/9780128009581.do","Robert Oshana","Elsevier / Newnes","2015"
"5c6d5a62a620d53f7c67362c","Learning Processing","http://shop.oreilly.com/product/9780123944436.do","Daniel Shiffman","Elsevier / Morgan Kaufmann","2015"
"5c6d5a63a620d53f7c67368a","Thor's OS Xodus","http://shop.oreilly.com/product/9780124104631.do","Timothy Mullen","Elsevier / Syngress","2015"
"5c6d5a63a620d53f7c6736c1","Entity Information Life Cycle for Big Data","http://shop.oreilly.com/product/9780128005378.do","John R. Talburt, Yinle Zhou","Elsevier / Morgan Kaufmann","2015"
"5c6d5a63a620d53f7c6736c4","Handbook of Serial Communications Interfaces","http://shop.oreilly.com/product/9780128006290.do","Louis Frenzel","Elsevier / Newnes","2015"
"5c6d5a63a620d53f7c673725","Mobile Data Loss","http://shop.oreilly.com/product/9780128028643.do","Michael T. Raggo","Elsevier / Syngress","2015"
"5c6d5a63a620d53f7c673727","Automating Open Source Intelligence","http://shop.oreilly.com/product/9780128029169.do","Robert Layton, Paul A Watters","Elsevier / Syngress","2015"
"5c6d5a63a620d53f7c67372b","The Definitive Guide to ARM® Cortex®-M0 and Cortex-M0+ Processors","http://shop.oreilly.com/product/9780128032770.do","Joseph Yiu","Elsevier / Newnes","2015"
"5c6d5a63a620d53f7c67372d","Continuous Architecture","http://shop.oreilly.com/product/9780128032848.do","Murat Erder, Pierre Pureur","Elsevier / Morgan Kaufmann","2015"
"5c6d5a63a620d53f7c673735","You: For Sale","http://shop.oreilly.com/product/9780128034057.do","Stuart Sumner","Elsevier / Syngress","2015"
"5c6d5a63a620d53f7c673774","High Speed Digital Design","http://shop.oreilly.com/product/9780124186637.do","Hanqiao Zhang, Steven Krooswyk, Jeffrey Ou","Elsevier / Morgan Kaufmann","2015"
"5c6d5a63a620d53f7c673775","Digital Forensics","http://shop.oreilly.com/product/9780128045268.do","John Sammons","Elsevier / Syngress","2015"
"5c6d5a63a620d53f7c673777","PCI DSS 3.1","http://shop.oreilly.com/product/9780128046272.do","Branden R. Williams","Elsevier / Syngress","2015"
"5c6d5a63a620d53f7c673779","Structured Search for Big Data","http://shop.oreilly.com/product/9780128046319.do","Mikhail Gilula","Elsevier / Morgan Kaufmann","2015"
"5c6d5a63a620d53f7c67377a","Building Intelligent Information Systems Software","http://shop.oreilly.com/product/9780128051016.do","Thomas D. Feigenbaum","Elsevier / Morgan Kaufmann","2015"
"5c6d5a63a620d53f7c673781","A Study of Black Hole Attack Solutions","http://shop.oreilly.com/product/9780128053676.do","Elahe Fazeldehkordi, Iraj Sadegh Amiri, Oluwatobi Ayodeji Akanbi","Elsevier / Syngress","2015"
"5c6d5a64a620d53f7c67383a","Conceptual Design for Interactive Systems","http://shop.oreilly.com/product/9780124199699.do","Avi Parush","Elsevier / Morgan Kaufmann","2015"
"5c6d5a64a620d53f7c673842","Embedded Computing and Mechatronics with the PIC32 Microcontroller","http://shop.oreilly.com/product/9780124201651.do","Kevin Lynch, Nicholas Marchuk, Matthew Elwin","Elsevier / Newnes","2015"
"5c6d5a64a620d53f7c673843","Communicating the UX Vision","http://shop.oreilly.com/product/9780124201972.do","Martina Schell, James O'Brien","Elsevier / Morgan Kaufmann","2015"
"5c6d5a65a620d53f7c6738be","High Performance Parallelism Pearls Volume Two","http://shop.oreilly.com/product/9780128038192.do","Jim Jeffers, James Reinders","Elsevier / Morgan Kaufmann","2015"
"5c6d5a65a620d53f7c6738c6","Topics in Parallel and Distributed Computing","http://shop.oreilly.com/product/9780128038994.do","Sushil K Prasad, Anshul Gupta, Arnold L Rosenberg, Alan Sussman, Charles C ...","Elsevier / Morgan Kaufmann","2015"
"5c6d5a65a620d53f7c6738cf","Dissecting the Hack","http://shop.oreilly.com/product/9780128042786.do","Jayson E Street","Elsevier / Syngress","2015"
"5c6d5a65a620d53f7c6738df","Practical Deployment of Cisco Identity Services Engine (ISE)","http://shop.oreilly.com/product/9780128044575.do","Andy Richter, Jeremy Wood","Elsevier / Syngress","2015"
"5c6d5a66a620d53f7c673a68","High-Impact Human Capital Strategy","http://shop.oreilly.com/product/9780814436066.do","Jack Phillips, Patricia Pulliam Phillips","AMACOM","2015"
"5c6d5a66a620d53f7c673a69","Identifying and Managing Project Risk","http://shop.oreilly.com/product/9780814436080.do","Tom Kendrick","AMACOM","2015"
"5c6d5a66a620d53f7c673a6b","Green Giants","http://shop.oreilly.com/product/9780814436134.do","E. Freya Williams","AMACOM","2015"
"5c6d5a66a620d53f7c673a6e","Make It Matter","http://shop.oreilly.com/product/9780814436172.do","Scott Mautz","AMACOM","2015"
"5c6d5a66a620d53f7c673a71","The Optimistic Workplace","http://shop.oreilly.com/product/9780814436196.do","Shawn Murphy","AMACOM","2015"
"5c6d5a66a620d53f7c673a7a","Quick Team-Building Activities for Busy Managers","http://shop.oreilly.com/product/9780814436332.do","Brian Cole MILLER","AMACOM","2015"
"5c6d5a66a620d53f7c673a7d","Venture Mom","http://shop.oreilly.com/product/9780814436387.do","Holly Hurd","AMACOM","2015"
"5c6d5a66a620d53f7c673a7e","Recipe for Success","http://shop.oreilly.com/product/9780814436868.do","Abigail Steinberg","AMACOM","2015"
"5c6d5a66a620d53f7c673a85","Sales Management. Simplified.","http://shop.oreilly.com/product/9780814436431.do","Mike WEINBERG","AMACOM","2015"
"5c6d5a66a620d53f7c673a8a","Just Listen","http://shop.oreilly.com/product/9780814436479.do","Mark GOULSTON, Keith FERRAZZI","AMACOM","2015"
"5c6d5a66a620d53f7c673a8f","The Stay Interview","http://shop.oreilly.com/product/9780814436493.do","Richard P. Finnegan","AMACOM","2015"
"5c6d5a66a620d53f7c673a9a","The Power of Business Process Improvement","http://shop.oreilly.com/product/9780814436615.do","Susan PAGE","AMACOM","2015"
"5c6d5a66a620d53f7c673aa0","We Are Market Basket","http://shop.oreilly.com/product/9780814436653.do","Daniel Korschun, Grant Welker","AMACOM","2015"
"5c6d5a66a620d53f7c673aaa","HTML5 & CSS3 For The Real World","http://shop.oreilly.com/product/9780987467485.do","Alexis Goldstein, Louis Lazaris, Estelle Weyl","SitePoint","2015"
"5c6d5a66a620d53f7c673aae","XSLT Jumpstarter","http://shop.oreilly.com/product/9780913465035.do","David James Kelly","Pragmatic Bookshelf","2015"
"5c6d5a66a620d53f7c673ab6","Lean Websites","http://shop.oreilly.com/product/9780992279462.do","Barbara Bermes","SitePoint","2015"
"5c6d5a66a620d53f7c673af8","Jump Start Foundation","http://shop.oreilly.com/product/9780992461270.do","Syed Fazle Rahman, Joe Hewitson","SitePoint","2015"
"5c6d5a66a620d53f7c673af9","Jump Start MySQL","http://shop.oreilly.com/product/9780992461287.do","Timothy Boronczyk","SitePoint","2015"
"5c6d5a66a620d53f7c673afa","Level Up Your Web Apps With Go","http://shop.oreilly.com/product/9780992461294.do","Mal Curtis","SitePoint","2015"
"5c6d5a66a620d53f7c673afc","CSS Master","http://shop.oreilly.com/product/9780994182623.do","Tiffany B Brown","SitePoint","2015"
"5c6d5a66a620d53f7c673afd","Jump Start PHP Environment","http://shop.oreilly.com/product/9780994182647.do","Bruno Skvorc","SitePoint","2015"
"5c6d5a66a620d53f7c673afe","Jump Start Git","http://shop.oreilly.com/product/9780994182654.do","Shaumik Daityari","SitePoint","2015"
"5c6d5a67a620d53f7c673b19","Learning to Succeed","http://shop.oreilly.com/product/9780814434130.do","JASON WINGARD","AMACOM","2015"
"5c6d5a67a620d53f7c673b1b","Persuasion Equation","http://shop.oreilly.com/product/9780814434178.do","Mark Rodgers, Alan WEISS","AMACOM","2015"
"5c6d5a67a620d53f7c673b21","Fail Fast or Win Big","http://shop.oreilly.com/product/9780814434789.do","Bernhard Schroeder","AMACOM","2015"
"5c6d5a67a620d53f7c673b23","What to Do When You're New","http://shop.oreilly.com/product/9780814434895.do","Keith Rollag","AMACOM","2015"
"5c6d5a67a620d53f7c673b26","Your Own Terms","http://shop.oreilly.com/product/9780814436028.do","Yasmin Davidds, Ann Bidou","AMACOM","2015"
"5c6d5a67a620d53f7c673b27","Stronger","http://shop.oreilly.com/product/9780814436042.do","George S. Everly Jr., Douglas A. Strouse, Dennis K. McCormack","AMACOM","2015"
"5c6d5a67a620d53f7c673b8c","AutoCAD Platform Customization","http://shop.oreilly.com/product/9781118798904.do","Lee Ambrosius","Wiley / Sybex","2015"
"5c6d5a67a620d53f7c673b8e","AutoCAD Platform Customization","http://shop.oreilly.com/product/9781118798935.do","Lee Ambrosius","Wiley / Sybex","2015"
"5c6d5a67a620d53f7c673b98","Patterns, Principles, and Practices of Domain-Driven Design","http://shop.oreilly.com/product/9781118714706.do","Scott Millett, Nick Tune","Wiley / Wrox","2015"
"5c6d5a67a620d53f7c673ba3","Arduino Sketches","http://shop.oreilly.com/product/9781118919606.do","James A. Langbridge","Wiley","2015"
"5c6d5a67a620d53f7c673ba6","VCA-DCV VMware Certified Associate on vSphere Study Guide","http://shop.oreilly.com/product/9781118919668.do","Robert Schmidt, Dane Charlton","Wiley / Sybex","2015"
