"_id","title","link","pub","rating","comments"
"5c6e8334a620d52b3423cf81","Linux/UNIX系统编程手册","https://book.douban.com/subject/25809330/","Michael Kerrisk / 孙剑 许从年 董健、孙余强 郭光伟 陈舸 / 人民邮电出版社 / 2014-1 / 158","9.3","156"
"5c6e8335a620d52b3423cfec","C语言编程：一本全面的C语言入门教程（第三版）","https://book.douban.com/subject/1786294/","（美）Stephen Kochan / 张小潘 / 电子社博文视点资讯有限公司 / 2006年 / 59.00元","8.8","156"
"5c6e8334a620d52b3423cf3b","Java性能优化权威指南","https://book.douban.com/subject/25828043/","Charlie Hunt、Binu John / 柳飞、陆明刚 / 人民邮电出版社 / 2014-3 / 109.00 元","8.4","155"
"5c6e8334a620d52b3423cf7c","剑指Offer","https://book.douban.com/subject/25910559/","何海涛 / 电子工业出版社 / 2014-6-1 / CNY 55.00","9.2","155"
"5c6e8335a620d52b3423d009","七周七数据库","https://book.douban.com/subject/24737847/","[美]Eric Redmond / 王海鹏、田思源、王晨 / 人民邮电出版社 / 2013-5-30 / CNY 59.00","7.1","153"
"5c6e8334a620d52b3423cf55","第一本Docker书 修订版","https://book.douban.com/subject/26780404/","詹姆斯·特恩布尔 (James Turnbull) / 李兆海、刘斌、巨震 / 人民邮电出版社 / 2016-4-1 / CNY 59.00","8.2","152"
"5c6e8334a620d52b3423cf28","Python Cookbook 中文版，第 3 版","https://book.douban.com/subject/26381341/","David M. Beazley、Brian K. Jones / 陈舸 / 人民邮电出版社 / 2015-5-1 / 108.00元","9.3","151"
"5c6e8335a620d52b3423d000","UNIX网络编程 卷2","https://book.douban.com/subject/4118577/","W.Richard Stevens / 人民邮电出版社 / 2009-11 / 89.00元","9.4","150"
"5c6e8335a620d52b3423d089","Redis开发与运维","https://book.douban.com/subject/26971561/","付磊、张益军 / 机械工业出版社 / 2017-3-1 / 89.00","9","150"
"5c6e8334a620d52b3423cf70","领域驱动设计","https://book.douban.com/subject/5344973/","埃文斯 / 赵俐、盛海艳、刘霞 / 人民邮电出版社 / 2010-11 / 69.00元","9.1","148"
"5c6e8335a620d52b3423cfa7","计算机系统要素","https://book.douban.com/subject/1998341/","Noam Nisan、Shimon Schocken / 周维、宋磊、陈曦 / 电子工业出版社 / 2007-01-01 / 45.00元","9.1","147"
"5c6e8335a620d52b3423d093","UNIX操作系统设计","https://book.douban.com/subject/1035710/","Maurice J.Bach / 陈葆珏 / 机械工业出版社 / 2000-4 / 35.00元","9.1","147"
"5c6e8335a620d52b3423d0c3","Real-Time Rendering, Third Edition","https://book.douban.com/subject/3213439/","Tomas Akenine-Moller、Eric Haines、Naty Hoffman / A K Peters/CRC Press / 2008-7-25 / USD 102.95","9.8","147"
"5c6e8335a620d52b3423d080","Java程序性能优化","https://book.douban.com/subject/19969386/","葛一鸣 / 清华大学出版社 / 2012-9-1 / 59.00元","8.1","146"
"5c6e8335a620d52b3423cfa8","计算的本质","https://book.douban.com/subject/26148763/","[英] Tom Stuart / 张伟 / 人民邮电出版社 / 2014-11 / 69.00元","8.7","145"
"5c6e8334a620d52b3423cf76","架构即未来：现代企业可扩展的Web架构、流程和组织(原书第2版)","https://book.douban.com/subject/26765979/","Martin L. Abbott、Michael T. Fisher / 陈斌 / 机械工业出版社 / 2016-4-15 / 99.00","8.2","143"
"5c6e8334a620d52b3423cf02","调试九法","https://book.douban.com/subject/5376270/","David J.Agans / 赵俐 / 人民邮电出版社 / 2010-12-7 / 35.00元","9.1","142"
"5c6e8334a620d52b3423cf53","性能之巅","https://book.douban.com/subject/26586598/","Brendan Gregg / 徐章宁、吴寒思、陈磊 / 电子工业出版社 / 2015-8-15 / 128","8.7","141"
"5c6e8335a620d52b3423d067","Learning From Data","https://book.douban.com/subject/11026330/","Yaser S. Abu-Mostafa、Malik Magdon-Ismail、Hsuan-Tien Lin / AMLBook / 2012-3-27 / USD 48.00","9.4","138"
"5c6e8335a620d52b3423d072","大数据之路","https://book.douban.com/subject/27074564/","阿里巴巴数据技术及产品部 / 电子工业出版社 / 2017-7-1 / CNY 79.00","7.8","138"
"5c6e8335a620d52b3423d0a8","Go语言学习笔记","https://book.douban.com/subject/26832468/","雨痕 / 电子工业出版社 / 2016-6 / 89","8.1","138"
"5c6e8336a620d52b3423d0ee","Hadoop技术内幕","https://book.douban.com/subject/24375031/","董西成 / 机械工业出版社 / 2013-5 / 69.00元","8.4","138"
"5c6e8335a620d52b3423cfad","Python 3网络爬虫开发实战","https://book.douban.com/subject/30175598/","崔庆才 / 人民邮电出版社 / 2018-4 / 99","9.1","136"
"5c6e8335a620d52b3423d046","The Practice of Programming","https://book.douban.com/subject/1459281/","Brian W. Kernighan、Rob Pike / Addison-Wesley / 1999-2-14 / USD 49.99","9.4","135"
"5c6e8335a620d52b3423d060","图解机器学习","https://book.douban.com/subject/26363531/","杉山将 / 许永伟 / 人民邮电出版社 / 2015-4 / 49","6.4","134"
"5c6e8334a620d52b3423cf69","Spring Cloud微服务实战","https://book.douban.com/subject/27025912/","翟永超 / 电子工业出版社 / 2017-5 / 89","7.9","132"
"5c6e8334a620d52b3423cf77","Python深度学习","https://book.douban.com/subject/30293801/","[美] 弗朗索瓦•肖莱 / 张亮 / 人民邮电出版社 / 2018-8 / 119.00元","9.8","132"
"5c6e8335a620d52b3423d020","编程精粹","https://book.douban.com/subject/3406939/","Steve Maguire / 人民邮电出版社 / 2009.2 / 45.00元","9.1","132"
"5c6e8334a620d52b3423cf4a","深度学习入门","https://book.douban.com/subject/30270959/","[ 日］  斋藤康毅 / 陆宇杰 / 人民邮电出版社 / 2018-7 / 59.00元","9","131"
"5c6e8333a620d52b3423ced8","码出高效：Java开发手册","https://book.douban.com/subject/30333948/","杨冠宝、高海慧 / 电子工业出版社 / 2018-10 / 99.00元","8.8","130"
"5c6e8333a620d52b3423cedc","黑客攻防技术宝典（第2版）","https://book.douban.com/subject/10793814/","[英] Dafydd Stuttard、[英] Marcus Pinto / 石华耀、傅志红 / 人民邮电出版社 / 2012-6-26 / 99.00元","8.6","130"
"5c6e8335a620d52b3423d087","JavaScript","https://book.douban.com/subject/5303032/","David Flanagan / O'Reilly Media / 2011-5-13 / GBP 39.99","9.4","130"
"5c6e8335a620d52b3423d023","面向对象分析与设计","https://book.douban.com/subject/3892590/","Grady Booch、Robert A. Maksimchuk、Michael W. Engel、Bobbi J. Young、Jim Conallen、Kelli A. Houston / 王海鹏、潘加宇 / 人民邮电出版社 / 2009-8 / 79.00元","8.5","129"
"5c6e8335a620d52b3423d02e","Debug Hacks中文版","https://book.douban.com/subject/6799412/","吉岡弘隆、大和一洋、大岩尚宏、安部東洋、吉田俊輔 / 马晶慧 / 电子工业出版社 / 2011-8 / 69.00元","8.3","127"
"5c6e8335a620d52b3423cfbf","Go程序设计语言","https://book.douban.com/subject/27044219/","艾伦 A. A. 多诺万 / 李道兵、高博、庞向才、金鑫鑫、林齐斌 / 机械工业出版社 / 2017-5 / 79","9.1","126"
"5c6e8335a620d52b3423d034","现代编译原理","https://book.douban.com/subject/1806974/","(美)安佩尔 / 赵克佳、黄春、沈志宇 / 人民邮电出版社 / 2006-4 / 45.00元","8.5","126"
"5c6e8335a620d52b3423d0db","CSS世界","https://book.douban.com/subject/27615777/","张鑫旭 / 人民邮电出版社 / 2017-12 / CNY 69.00","7.8","126"
"5c6e8334a620d52b3423cf2d","程序员的数学2","https://book.douban.com/subject/26593822/","平冈和幸、堀玄 / 陈筱烟 / 人民邮电出版社 / 2015-8-1 / CNY 79.00","8.8","124"
"5c6e8335a620d52b3423d073","Learn Python the Hard Way","https://book.douban.com/subject/10486432/","Zed Shaw / Example Product Manufacturer / 2011","8.3","122"
"5c6e8335a620d52b3423d0d0","凸优化","https://book.douban.com/subject/21249088/","Stephen Boyd、Lieven Vandenberghe / 王书宁、许鋆、黄晓霖 / 清华大学出版社 / 2013-1 / 99.00元","9.5","122"
"5c6e8335a620d52b3423d0a1","Spring技术内幕（第2版）","https://book.douban.com/subject/10470970/","计文柯 / 机械工业出版社 / 2012-2 / 69.00元","5.9","121"
"5c6e8335a620d52b3423d01f","硅谷革命","https://book.douban.com/subject/27124848/","Andy Hertzfeld / 薛命灯 / 电子工业出版社 / 2017-9-1 / 89","8.5","118"
"5c6e8335a620d52b3423d01c","领域驱动设计","https://book.douban.com/subject/26819666/","[美] Eric Evans / 赵俐、盛海艳、刘霞 / 人民邮电出版社 / 2016-6-1 / 69","8","117"
"5c6e8335a620d52b3423d0bb","敏捷估计与规划","https://book.douban.com/subject/2188111/","[美] Mike Cohn / 宋锐 / 清华大学出版社 / 2007-7 / 39.90元","8.6","117"
"5c6e8335a620d52b3423cfa1","计算机组成与设计","https://book.douban.com/subject/10441748/","（美）David A.Patterson、（美）John L.Hennessy / 康继昌、樊晓桠、安建峰 / 机械工业出版社 / 2012-1 / 99.00元","9","116"
"5c6e8335a620d52b3423d07a","函数式编程思维","https://book.douban.com/subject/26587213/","[美] Neal Ford / 郭晓刚 / 人民邮电出版社 / 2015-8 / 49.00元","7.5","116"
"5c6e8334a620d52b3423cf6e","程序员的数学3","https://book.douban.com/subject/26740548/","[日] 平冈和幸、[日] 堀玄 / 卢晓南 / 人民邮电出版社 / 2016-3 / 79.00元","8.6","114"
"5c6e8335a620d52b3423cfc1","统计学习理论的本质","https://book.douban.com/subject/1507931/","[美] Vladimir N. Vapnik / 张学工 / 清华大学出版社 / 2000 / 27.00元","9","114"
"5c6e8335a620d52b3423d017","代码整洁之道:程序员的职业素养","https://book.douban.com/subject/26919457/","罗伯特·C.马丁 (Robert C.Martin) / 余晟、章显洲 / 人民邮电出版社 / 2016-9-1 / 49.00元","8.8","114"
"5c6e8335a620d52b3423cfc2","人工智能基础","https://book.douban.com/subject/30209224/","汤晓鸥、陈玉琨 / 华东师范大学出版社 / 2018-4-1 / 35.00元","8.5","113"
"5c6e8335a620d52b3423d0b2","控制论","https://book.douban.com/subject/3805815/","N.维纳 (Wiener.N.) / 郝季仁 / 科学出版社 / 2009-6 / 38.00元","9","113"
"5c6e8334a620d52b3423cee7","Docker——容器与容器云","https://book.douban.com/subject/26593175/","浙江大学SEL实验室 / 人民邮电出版社 / 2015-9-1 / 89.00元","8.2","112"
"5c6e8334a620d52b3423cf62","信息论基础","https://book.douban.com/subject/2305237/","[美]ThomasM.Cove / 阮吉寿、张华 / 机械工业出版社 / 2008-1 / 58.00元","9.1","112"
"5c6e8335a620d52b3423d003","wireshark网络分析的艺术","https://book.douban.com/subject/26710788/","林沛满 / 人民邮电出版社 / 2016-2-1 / 45.00元","8.6","112"
"5c6e8335a620d52b3423d013","了不起的Node.js","https://book.douban.com/subject/25767596/","劳奇 (Guillermo Rauch) / 赵静 / 电子工业出版社 / 2014-1 / 79.00元","7.4","112"
"5c6e8334a620d52b3423cef8","The Art of Computer Programming, Volumes 1-3 Boxed Set","https://book.douban.com/subject/1418402/","Donald E. Knuth / Addison-Wesley Professional / 1998-10-15 / USD 199.99","9.5","111"
"5c6e8335a620d52b3423d025","编程卓越之道","https://book.douban.com/subject/2082177/","海德 / 张菲 / 电子工业出版社 / 2007-4 / 69.00元","8.3","111"
"5c6e8335a620d52b3423d0b0","搜索引擎","https://book.douban.com/subject/4861766/","W.Bruce Croft、Donald Metzler、Trevor Strohman / 刘挺、秦兵、张宇、车万翔 / 机械工业出版社 / 2010-6-1 / 56.00元","8.5","111"
"5c6e8335a620d52b3423d02d","操作系统之哲学原理(第2版)","https://book.douban.com/subject/10528447/","邹恒明 / 机械工业出版社华章公司 / 2012-3 / 69.00元","8.2","108"
"5c6e8335a620d52b3423cfc0","图解密码技术（第3版）","https://book.douban.com/subject/26822106/","[日] 结城浩 / 周自恒 / 人民邮电出版社 / 2016-6 / 89.00元","9.5","107"
"5c6e8334a620d52b3423cee3","Kafka权威指南","https://book.douban.com/subject/27665114/","Neha Narkhede、Gwen Shapira、Todd Palino / 薛命灯 / 人民邮电出版社 / 2017-12-26 / 69.00元","8.9","105"
"5c6e8334a620d52b3423cf6b","计算机组成与设计（原书第5版）","https://book.douban.com/subject/26604008/","戴维 A.帕特森 (David A.Patterson)、约翰 L.亨尼斯 (John L.Hennessy) / 王党辉、康继昌、安建峰 / 机械工业出版社 / 2015-7-1 / 99.00元","9.4","105"
"5c6e8335a620d52b3423d0ca","人工智能","https://book.douban.com/subject/1933034/","（美）卢格尔（Luger，G.F.） / 赵志崑、史忠植、张银奎 / 机械工业出版社 / 2006-10 / 75.00元","8.3","105"
"5c6e8335a620d52b3423d095","编译器设计","https://book.douban.com/subject/20436488/","Keith Cooper、Linda Torczon / 郭旭 / 人民邮电出版社 / 2012-12 / 99.00元","8.6","104"
"5c6e8335a620d52b3423d0d2","On LISP","https://book.douban.com/subject/1432683/","Paul Graham / Prentice Hall / 09 September, 1993 / $52.00","9.3","104"
"5c6e8335a620d52b3423cfbe","Linux命令行与shell脚本编程大全 第3版","https://book.douban.com/subject/26854226/","[美]布鲁姆，布雷斯纳汉 / 门佳、武海峰 / 人民邮电出版社 / 2016-8-1 / CNY 109.00","9.1","103"
"5c6e8335a620d52b3423d05d","Data Science for Business","https://book.douban.com/subject/24807529/","Foster Provost、Tom Fawcett / O'Reilly Media / 2013-8-19 / USD 39.99","8.1","103"
"5c6e8335a620d52b3423d015","线上幽灵","https://book.douban.com/subject/25788945/","凯文•米特尼克 (Kevin Mitnick)、威廉•L•西蒙 (William L.Simon) / 电子工业出版社 / 2014-1-1 / CNY 69.00","7.8","102"
"5c6e8335a620d52b3423cf9f","计算进化史","https://book.douban.com/subject/26975991/","[法] 吉尔·多维克 / 劳佳 / 人民邮电出版社 / 2017-2 / 39","7.9","99"
"5c6e8335a620d52b3423d064","从Python开始学编程","https://book.douban.com/subject/26919485/","Vamei / 电子工业出版社 / 2016-11-24 / CNY 49.00","8.4","99"
"5c6e8335a620d52b3423d0dc","Redis入门指南（第2版）","https://book.douban.com/subject/26419240/","李子骅 / 人民邮电出版社 / 2015-5-1 / CNY 49.00","7.6","99"
"5c6e8335a620d52b3423d026","深入理解LINUX网络内幕","https://book.douban.com/subject/1834459/","Christian Benvenuti / 东南大学出版社 / 2006-5 / 98.00元","9","98"
"5c6e8335a620d52b3423d04a","The Algorithm Design Manual","https://book.douban.com/subject/3072383/","Steven S Skiena / Springer / 2011-11-14 / GBP 55.07","8.8","98"
"5c6e8335a620d52b3423d086","游戏设计的236个技巧","https://book.douban.com/subject/26653173/","[日] 大野功二 / 支鹏浩 / 人民邮电出版社 / 2015-11 / 99.00元","8.6","97"
"5c6e8335a620d52b3423d0d6","Reinforcement Learning","https://book.douban.com/subject/2866455/","Richard S. Sutton、Andrew G. Barto / The MIT Press / 1998-03-01 / USD 60.00","8.7","97"
"5c6e8334a620d52b3423cefb","剑指Offer：名企面试官精讲典型编程题（第2版）","https://book.douban.com/subject/27008702/","何海涛 / 电子工业出版社 / 2017-5 / 65.00","9.3","96"
"5c6e8334a620d52b3423cf38","计算机网络（第7版）","https://book.douban.com/subject/26960678/","谢希仁 / 电子工业出版社 / 2017-1 / 45.00","9","96"
"5c6e8335a620d52b3423cfa9","图解网络硬件","https://book.douban.com/subject/25919428/","[日] 三轮贤一 / 盛荣 / 人民邮电出版社 / 2014-7 / 69.00元","7.4","95"
"5c6e8336a620d52b3423d0ed","Python数据分析与挖掘实战","https://book.douban.com/subject/26677686/","张良均、王路、谭立云、苏剑林 / 机械工业出版社 / 2016-1 / 69.00元","7.7","95"
"5c6e8335a620d52b3423d061","Python金融大数据分析","https://book.douban.com/subject/26670241/","[德] 伊夫·希尔皮斯科 / 姚军 / 人民邮电出版社 / 2015-12 / CNY 99.00","7.5","94"
"5c6e8335a620d52b3423d083","垃圾回收的算法与实现","https://book.douban.com/subject/26821357/","中村成洋、相川光 / 丁灵 / 人民邮电出版社 / 2016-7-1 / 99.00元","8.2","94"
"5c6e8335a620d52b3423cfea","离散数学及其应用（原书第7版）","https://book.douban.com/subject/26316200/","Kenneth H. Rosen / 徐六通、杨娟、吴斌 / 机械工业出版社 / 2015-1-1 / 129","8.3","93"
"5c6e8334a620d52b3423cf46","计算机体系结构","https://book.douban.com/subject/7006537/","John L. Hennessy、David A. Patterson / 机械工业出版社 / 2012-1 / 138.00元","9.5","91"
"5c6e8335a620d52b3423d055","Intel汇编语言程序设计","https://book.douban.com/subject/2250326/","Kip Irvine / 电子工业出版社 / 2007-9-1 / 61.00元","8.8","91"
"5c6e8335a620d52b3423d05f","HBase权威指南","https://book.douban.com/subject/10748460/","[美] Lars George / 代志远、刘佳、蒋杰 / 东南大学出版社 / 2012-4 / 72.00元","8.3","91"
"5c6e8334a620d52b3423cf2f","C#图解教程","https://book.douban.com/subject/24748698/","索利斯 (Daniel M.Solis) / 姚琪琳、苏林、朱晔 / 人民邮电出版社 / 2013-7-1 / CNY 89.00","9.4","90"
"5c6e8334a620d52b3423ceea","程序员代码面试指南：IT名企算法与数据结构题目最优解","https://book.douban.com/subject/26638586/","左程云 / 电子工业出版社 / 2015-9 / 79.00元","8.9","89"
"5c6e8334a620d52b3423cf04","架构整洁之道","https://book.douban.com/subject/30333919/","【美】Robert C. Martin（罗伯特 C. 马丁） / 电子工业出版社 / 2018-9 / 99.00元","8.9","89"
"5c6e8335a620d52b3423d0a3","程序员的数学思维修炼（趣味解读）","https://book.douban.com/subject/25854719/","周颖 / 清华大学出版社 / 2014-4-1 / 45.00元","5.4","89"
"5c6e8334a620d52b3423cf7b","Clean Architecture","https://book.douban.com/subject/26915970/","Robert C. Martin / Prentice Hall / 2017-9-20 / USD 34.99","8.5","88"
"5c6e8335a620d52b3423d05c","计算机网络","https://book.douban.com/subject/6850128/","（荷)）Andrew S. Tanenbaum、（美）David J. Wetherall / 机械工业出版社 / 2011-10 / 99.00元","9.4","86"
"5c6e8335a620d52b3423d040","设计模式之禅（第2版）","https://book.douban.com/subject/25843319/","秦小波 / 机械工业出版社 / 2014-2-25 / 89.00元","8.7","85"
"5c6e8335a620d52b3423d092","Deep Learning with Python","https://book.douban.com/subject/27038207/","Francois Chollet / Manning Publications / 2017-10-31 / USD 49.99","9.4","85"
"5c6e8335a620d52b3423d0d8","JavaScript面向对象编程指南","https://book.douban.com/subject/21372235/","斯托扬 / 凌杰 / 人民邮电出版社 / 2013-3 / 59.00元","8.4","84"
"5c6e8335a620d52b3423d081","HTML5与CSS3基础教程（第8版）","https://book.douban.com/subject/25878992/","[美] Elizabeth Castro、[美] Bruce Hyslop / 望以文 / 人民邮电出版社 / 2014-5 / 69.00元","8.2","83"
"5c6e8334a620d52b3423ceed","计算机组成：结构化方法","https://book.douban.com/subject/1886058/","坦嫩鲍姆 / 刘卫东 / 人民邮电出版社 / 2006-1 / 65.00元","9.2","82"
"5c6e8335a620d52b3423cfef","计算机：一部历史","https://book.douban.com/subject/25802176/","[英] 彼得·本特利 / 顾纹天 / 东西文库 / 30.00元","7.6","80"
"5c6e8336a620d52b3423d0e6","琢石成器","https://book.douban.com/subject/3788437/","罗云彬 / 电子工业出版社 / 2009-6 / 89.00元","9.1","80"
"5c6e8335a620d52b3423d021","精通Spring 4.x","https://book.douban.com/subject/26952826/","陈雄华、林开雄、文建国 / 电子工业出版社 / 2017-1-1 / CNY 128.00","8.2","79"
"5c6e8336a620d52b3423d0e2","解析极限编程","https://book.douban.com/subject/6828074/","Kent Beck、Cynthia Andres / 雷剑文、李应樵、陈振冲 / 机械工业出版社 / 2011-9 / 39.00元","8.2","78"
"5c6e8335a620d52b3423cfac","数据库系统概论（第5版）","https://book.douban.com/subject/26317662/","王珊、萨师煊 / 高等教育出版社 / 2014-9 / 39.60","6.2","77"
"5c6e8335a620d52b3423d091","程序设计方法（中文版）","https://book.douban.com/subject/1140942/","Matthias Fellisen / 黄林鹏、朱崇恺 / 人民邮电出版社 / 2003-12 / 49.00元","8.7","77"
"5c6e8335a620d52b3423d0b8","Understanding the Linux Kernel","https://book.douban.com/subject/1776614/","Daniel Plerre Bovet、Marco Cesati / O'Reilly Media / 2005-11 / GBP 47.99","9.3","77"
"5c6e8335a620d52b3423cff9","图解设计模式","https://book.douban.com/subject/26933281/","结城浩 / 杨文轩 / 人民邮电出版社 / 2017-1-1 / CNY 79.00","8.8","76"
"5c6e8335a620d52b3423d037","数据结构与算法：Python语言描述","https://book.douban.com/subject/26702568/","裘宗燕 / 机械工业出版社 / 2016-1 / CNY 45.00","7.4","75"
"5c6e8335a620d52b3423d082","软件故事","https://book.douban.com/subject/25911182/","[美] 史蒂夫·洛尔 / 张沛玄 / 人民邮电出版社 / 2014-7 / 49.00 元","7.2","75"
"5c6e8333a620d52b3423ced0","因计算机而强大","https://book.douban.com/subject/30418117/","[美]西摩 佩珀特 Seymour Papert / 梁栋 / 新星出版社 / 2019-1 / 38","9.1","74"
"5c6e8335a620d52b3423cfcd","阿里巴巴Java开发手册","https://book.douban.com/subject/27605355/","杨冠宝 / 电子工业出版社 / 2018-1 / 35","8.3","74"
"5c6e8335a620d52b3423d075","像计算机科学家一样思考Python (第2版)","https://book.douban.com/subject/26870407/","[美] 艾伦 B. 唐尼 / 赵普明 / 人民邮电出版社 / 2016-7 / 49.00","8.6","74"
"5c6e8335a620d52b3423d074","领域特定语言","https://book.douban.com/subject/21964984/","Martin Fowler / ThoughtWorks中国 / 机械工业出版社华章公司 / 2013-3 / 89.00元","8.3","73"
"5c6e8334a620d52b3423cf6a","百面机器学习","https://book.douban.com/subject/30285146/","诸葛越、葫芦娃 / 人民邮电出版社 / 2018-8-1 / 89.00元","9","72"
"5c6e8335a620d52b3423cf96","SQL基础教程","https://book.douban.com/subject/27055712/","MICK / 孙淼、罗勇 / 人民邮电出版社 / 2017-6-1 / CNY 79.00","9.1","72"
"5c6e8335a620d52b3423d06c","Data Structures and Algorithm Analysis in C (2nd Edition)","https://book.douban.com/subject/1237002/","Mark Allen Weiss / Addison Wesley / 1996-09-19 / USD 95.00","8.8","70"
"5c6e8335a620d52b3423d0a5","Operating System Concepts","https://book.douban.com/subject/10076960/","Abraham Silberschatz、Peter B. Galvin、Greg Gagne / Wiley / 2012-12-17 / USD 219.84","9","70"
"5c6e8335a620d52b3423d070","深入理解C指针","https://book.douban.com/subject/25827246/","[美] Richard Reese / 陈晓亮 / 人民邮电出版社 / 2014-2 / 45.00","8.5","69"
"5c6e8335a620d52b3423d094","计算机程序设计艺术（第2卷）","https://book.douban.com/subject/1231891/","Donald E. Knuth / 苏运霖 / 国防工业出版社 / 2002-8 / 98.00元","9.8","69"
"5c6e8335a620d52b3423cfb1","设计数据密集型应用（影印版）","https://book.douban.com/subject/27154352/","Martin Kleppmann / 东南大学出版社 / 2017-10-1 / 99.00元","10","68"
"5c6e8335a620d52b3423cfba","现代操作系统（原书第4版）","https://book.douban.com/subject/27096665/","[荷] Andrew S. Tanenbaum、[荷] Herbert Bos / 陈向群、马洪兵 等 / 机械工业出版社 / 2017-7 / 89.00","8.8","68"
"5c6e8336a620d52b3423d0f0","C++编程思想（两卷合订本）","https://book.douban.com/subject/6558198/","（美）Bruce Eckel、（美）Chuck Allison / 刘宗田、袁兆山、潘秋菱、刁成嘉 / 机械工业出版社 / 2011-7 / 116.00元","8.5","68"
"5c6e8334a620d52b3423cf23","硅谷之火","https://book.douban.com/subject/26306584/","保罗·弗赖伯格、迈克尔·斯韦因 / 张华伟 编译 / 中国华侨出版社 / 2014-11-1 / CNY 39.80","7.5","67"
"5c6e8334a620d52b3423cf24","计算机科学导论","https://book.douban.com/subject/26726452/","[美]贝赫鲁兹·佛罗赞 / 刘艺、刘哲雨 / 机械工业出版社 / 2015-8-1 / 69.00元","9.3","66"
"5c6e8335a620d52b3423d04f","图灵的大教堂","https://book.douban.com/subject/26386850/","[美] 乔治·戴森 / 盛杨灿 / 浙江人民出版社 / 2015-5 / 89.90","7.5","65"
"5c6e8335a620d52b3423d0d7","线性代数及其应用","https://book.douban.com/subject/3309541/","（美）拉克斯 / 傅莺莺、沈复兴 / 人民邮电出版社 / 2009-1 / 55.00元","9.4","65"
"5c6e8335a620d52b3423d08a","线性代数应该这样学","https://book.douban.com/subject/26886299/","Sheldon Axler / 杜现昆、刘大艳、马晶 / 人民邮电出版社 / 2016-10 / 49","8.7","64"
"5c6e8335a620d52b3423d0c7","Apache Kafka源码剖析","https://book.douban.com/subject/27038473/","徐郡明 / 电子工业出版社 / 2017-5 / 89","8.3","64"
"5c6e8335a620d52b3423d01a","图解物联网","https://book.douban.com/subject/27016248/","［ 日］ NTT DATA集团、河村雅人、大塚纮史、小林佑辅、小山武士、宫崎智也、石黑佑树、小岛康平 / 丁　灵 / 人民邮电出版社 / 2017-4 / 59.00元","8.3","63"
"5c6e8335a620d52b3423d02b","Python算法教程","https://book.douban.com/subject/26699412/","[挪威] Magnus Lie Hetland 赫特兰 / 凌杰、陆禹淳、顾俊 / 人民邮电出版社 / 2016-1-1 / 69.00元","7.8","63"
"5c6e8335a620d52b3423d038","python绝技：运用python成为顶级黑客","https://book.douban.com/subject/26702570/","[美] TJ O'Connor / 崔孝晨、武晓音 / 电子工业出版社 / 2016-1 / 79.00元","7.4","62"
"5c6e8334a620d52b3423cf34","逆向工程核心原理","https://book.douban.com/subject/25866389/","[韩] 李承远 / 武传海 / 人民邮电出版社 / 2014-4-25 / 109.00元","9.3","61"
"5c6e8334a620d52b3423cf65","Essentials of Programming Languages, 3rd Edition","https://book.douban.com/subject/3136252/","Daniel P. Friedman、Mitchell Wand / The MIT Press / 2008-04-30 / USD 65.00","9.1","61"
"5c6e8335a620d52b3423d04d","Domain-Driven Design","https://book.douban.com/subject/1418618/","Eric Evans / Addison-Wesley Professional / 2003-8-30 / USD 74.99","8.4","61"
"5c6e8335a620d52b3423d084","深入理解程序设计","https://book.douban.com/subject/25789594/","[美] Jonathan Bartlett / 郭晴霞 / 人民邮电出版社 / 2014-1 / 49.00","8.3","61"
"5c6e8335a620d52b3423d071","时间触发嵌入式系统设计模式","https://book.douban.com/subject/1168618/","Michael J.Pont / 周敏 / 中国电力出版社 / 2004-7-1 / 85.0","9","60"
"5c6e8335a620d52b3423d0c5","人工智能","https://book.douban.com/subject/25796281/","罗素 (Stuart J.Russell)、诺维格 (Peter Norvig) / 殷建平、祝恩、刘越、陈跃新 / 清华大学出版社 / 2013-11-1 / CNY 128.00","7.8","60"
"5c6e8334a620d52b3423cee6","Docker——容器与容器云（第2版）","https://book.douban.com/subject/26894736/","浙江大学SEL实验室 / 人民邮电出版社 / 2016-10 / 89.00元","8.4","59"
"5c6e8334a620d52b3423cef5","算法设计与分析基础","https://book.douban.com/subject/26337727/","Anany Levitin / 潘彦 / 清华大学出版社 / 2015-2-1 / 69.00元","8.8","58"
"5c6e8334a620d52b3423cf2c","Flask Web开发实战","https://book.douban.com/subject/30310340/","李辉 / 机械工业出版社 / 2018-8-1 / 129","9.1","58"
"5c6e8335a620d52b3423d0ba","Computer Architecture","https://book.douban.com/subject/6795919/","John L. Hennessy、David A. Patterson / Morgan Kaufmann / 2011-9-30 / USD 89.95","9.6","58"
"5c6e8335a620d52b3423d0cb","Hacker's Delight","https://book.douban.com/subject/1784887/","Henry S. Warren Jr. / Addison-Wesley / 2002-7-27 / USD 59.99","9.4","58"
"5c6e8335a620d52b3423d058","你不知道的JavaScript（下卷）","https://book.douban.com/subject/27620408/","[美] Kyle Simpson / 单业 / 人民邮电出版社 / 2018-1-1 / 79.00","8","57"
"5c6e8335a620d52b3423d059","像程序员一样思考","https://book.douban.com/subject/24733747/","V. Anton Spraul / 徐波 / 人民邮电出版社 / 2013-6 / 49.00元","7.2","57"
"5c6e8335a620d52b3423cfa0","Effective Java","https://book.douban.com/subject/27047716/","Joshua Bloch / Addison-Wesley Professional / 2018-1-6 / USD 54.99","9.8","56"
