,title,url,date,intro
51,电梯里的恶魔 / Devil,https://movie.douban.com/subject/3268171/,2010-09-17,2010-09-17 / 克里斯·梅西纳 / 罗根·马歇尔-格林 / 珍妮·奥哈拉 / 博亚娜·诺瓦科维奇 / 博基姆·伍德拜因 / 吉奥弗瑞·阿伦德 / 贾克波·瓦格斯 / 马特·克拉文 / 卡罗利娜·达韦纳 / 乔·柯布登  / 佐伊·帕尔默 / 维森特·拉雷斯卡 / 乔·平格 / 美国 / 约翰·埃里克·道达尔 / 80 分钟 / 电梯里的恶魔 / 恐怖 / 悬疑 / 惊悚 / M·奈特·沙马兰 M. Night Shyamalan / 布莱恩·尼尔森 Brian Nelson / 英语
52,极度深寒 / Deep Rising,https://movie.douban.com/subject/1293515/,1998-01-30,1998-01-30 / 特里特·威廉斯 / 法米克·詹森 / 安东尼·希尔德 / 凯文·J·奥康纳 / 韦斯·斯塔迪 / 伍娜·戴蒙 / 克利夫·柯蒂斯 / 杰曼·翰苏 / 杰森·弗莱明 / 美国 / 加拿大 / 斯蒂芬·索莫斯 / 106 分钟 / Germany: 97 分钟 / 极度深寒 / 动作 / 科幻 / 惊悚 / 灾难 / Stephen Sommers / 英语 / 韩语
53,致命弯道5 / Wrong Turn 5: Bloodlines,https://movie.douban.com/subject/10774980/,2012-10 / ,2012-10 / 道格·布拉德利 / 卡米拉·阿维森 / 罗姗妮·麦琪 / 保罗·路德维克 / Kyle Redmond-Jones / 拉多斯拉夫·巴瓦诺夫 / 菲恩·琼斯 / 安德鲁·伯恩 / 哈里·阿尼奇金 / 美国 / 德克兰·奥布莱恩 / 91分钟 / 致命弯道5 / 恐怖 / 德克兰·奥布莱恩 Declan O'Brien / 艾伦·B·罗伊 Alan B. McElroy / 英语
54,它在身后 / It Follows,https://movie.douban.com/subject/25870483/,2015-03-27,2015-03-27(美国) / 麦卡·梦露 / 凯尔·吉克瑞斯特 / 丹尼尔·祖瓦图 / 杰克·威利 / 奥莉维亚·卢卡尔迪 / 莉莉·塞佩 / Rich Vreeland / 克莱尔·斯洛玛 / 埃莱·巴德汉 / 罗兰·巴斯 / 美国 / itfollowsfilm.com / 大卫·罗伯特·米切尔 / 100分钟 / 它在身后 / 悬疑 / 恐怖 / 大卫·罗伯特·米切尔 David Robert Mitchell / 英语
55,群尸玩过界 / Braindead,https://movie.douban.com/subject/1300377/,1992-08-13,1992-08-13 / 蒂莫西·贝尔米 / 黛安娜·培耶 / 伊丽莎白·穆迪 / Murray Keane / 斯蒂芬·帕普斯 / George Port / 杰米·塞尔柯克 / Harry Sinclair / Tony Hiles / Jim Booth / 弗兰·威尔士 / 彼得·杰克逊 / 福里斯特·J·阿克曼 / 詹姆斯·格兰特 / Brenda Kendall / 布莱恩·瑟金特 / Ian Watkin / Davina Whitehouse / 新西兰 / 彼得·杰克逊 / 104 分钟 / South Korea: 85 分钟(heavily cut) / Germany: 94 分钟 / USA: 85 分钟(R-rated version) / 群尸玩过界 / 喜剧 / 恐怖 / Stephen Sinclair / 彼得·杰克逊 Peter Jackson / 英语 / 西班牙语
56,厉鬼将映 / โปรแกรมหน้า ว...,https://movie.douban.com/subject/3529375/,2008-10-30,2008-10-30 / 辰塔维·塔纳西维 / 窝拉甘·罗瓦查拉 / 莎琳雷特·托马斯 / 泰国 / 索分·沙达菲斯 / 95 分钟 / 83 分钟 / 厉鬼将映 / 恐怖 / 惊悚 / 索分·沙达菲斯 Sopon Sukdapisit / 泰语
57,幻影凶间 / 1408,https://movie.douban.com/subject/1793903/,2007-06-22,2007-06-22(美国) / 约翰·库萨克 / 塞缪尔·杰克逊 / 玛丽·麦克科马克 / 杰西米·杰西卡·安东尼 / 兰·卡琉 / 玛格特·莱斯特 / 乔翰·厄布 / 安德鲁·李·波兹 / 托尼·夏尔赫布 / 金·汤普森 / 德鲁·鲍威尔 / 小伊塞亚·维特洛克 / 宾尼·尤奎德兹 / 保罗·卡塞 / Walter Lewis / Alexandra Silber / 威廉·阿姆斯壮 / 诺亚里马吉茨 / 克里斯·凯里 / 乔治·科特尔 / 美国 / www.1408-themovie.com / 米凯尔·哈弗斯特罗姆 / 104 分钟 / 112 分钟(导演剪辑版) / 幻影凶间 / 恐怖 / 惊悚 / 麦特‧格林伯格 Matt Greenberg / 斯科特·亚历山大 Scott Alexander / 拉里·卡拉斯泽斯基 Larry Karaszewski / 斯蒂芬·金 Stephen King / 英语
58,猩球崛起2：黎明之战 / Dawn of the Planet of the Apes,https://movie.douban.com/subject/7046723/,2014-07-11,2014-07-11(美国) / 2014-08-29(中国大陆) / 安迪·瑟金斯 / 杰森·克拉克 / 加里·奥德曼 / 凯丽·拉塞尔 / 托比·凯贝尔 / 柯蒂·斯密特-麦菲 / 柯克·埃斯沃多 / 尼克·瑟斯顿 / 泰瑞·诺塔里 / 卡琳·考诺娃 / 朱迪·格雷尔 / 乔恩·阿兹 / 恩里克·穆西安诺 / 拉勒米·道克·肖 / 李·罗斯 / 凯文·兰金 / 基尔·奥唐纳 / 隆巴多·博伊尔 / 约克·西姆斯 / 阿尔·维森特 / 穆斯塔法·哈里斯 / J·D·埃弗摩尔 / 佩顿·威奇 / 迈克尔·帕帕约翰 / 杰夫·奎卡 / 克里斯托弗·贝瑞 / 安吉拉·克勒科兹 / 史蒂文·韦格 / 提摩西·怀安特 / 约翰·阿米乔 / 蒂莫西·皮克勒斯 / 迪索·拉莫斯 / 里奇·J·拉德纳 / 杰拉尔丁·格伦 / 凯瑞·西蒙斯 / 莫尼卡·雷内·安德森 / 爱德华·J·克莱尔 / 美国 / 马特·里夫斯 / 130分钟 / 猩球崛起2：黎明之战 / 剧情 / 动作 / 科幻 / 马克·鲍姆贝克 Mark Bomback / 里克·杰法 Rick Jaffa / 阿曼达·斯尔沃 Amanda Silver / 皮埃尔·布尔 Pierre Boulle / 英语 / 美国手语
59,猩球崛起 / Rise of the Planet of the Apes,https://movie.douban.com/subject/3274505/,2011-08-05,2011-08-05(美国) / 2011-10-28(中国大陆) / 詹姆斯·弗兰科 / 安迪·瑟金斯 / 汤姆·费尔顿 / 芙蕾达·平托 / 布莱恩·考克斯 / 泰勒·莱伯恩 / 约翰·利思戈 / 卡琳·考诺娃 / 泰瑞·诺塔里 / 理查德·赖丁斯 / 克里斯托弗·戈登 / 德文·达尔顿 / 杰·卡普托 / 大卫·奥伊罗 / 杰米·哈里斯 / 玛蒂 霍金斯 / 谢拉赫·霍斯达尔 / 凯文·欧格雷迪 / 大卫·里士满-佩克 / 迈克尔·科普萨 / 麦克·多普德 / 伊丽莎白·韦恩斯坦 / 乔伊·罗切 / 桑娅·本妮特 / 崔茜·史皮瑞达可斯 / 泰·奥尔森 / 詹姆斯·皮齐纳托 / 卢克·罗德里克 / 大卫·休莱特 / 美国 / 鲁伯特·瓦耶特 / 105分钟 / 猩球崛起 / 剧情 / 动作 / 科幻 / 里克·杰法 Rick Jaffa / 阿曼达·斯尔沃 Amanda Silver / 皮埃尔·布尔 Pierre Boulle / 英语 / 美国手语
60,猩球崛起3：终极之战 / War for the Planet of the Apes,https://movie.douban.com/subject/25808075/,2017-07-14,2017-07-14(美国) / 2017-09-15(中国大陆) / 安迪·瑟金斯 / 伍迪·哈里森 / 斯蒂夫·扎恩 / 卡琳·考诺娃 / 阿米尔·米勒 / 泰瑞·诺塔里 / 泰·奥尔森 / 迈克尔·亚当思韦特 / 托比·凯贝尔 / 加布里埃尔·查瓦里亚 / 朱迪·格雷尔 / 莎拉·坎宁 / 德文·达尔顿 / 阿莱克斯·潘诺维奇 / 亚历桑德罗·朱利安尼 / 马克斯·洛伊德-琼斯 / 蒂莫西·韦伯 / 比利·威克曼 / 列维·米登 / 劳洛·查坦德 / 罗杰·R.克劳斯 / 查德·洛克 / 美国 / 马特·里夫斯 / 140分钟 / 猩球崛起3：终极之战 / 剧情 / 动作 / 科幻 / 马特·里夫斯 Matt Reeves / 马克·鲍姆贝克 Mark Bomback / 里克·杰法 Rick Jaffa / 阿曼达·斯尔沃 Amanda Silver / 皮埃尔·布尔 Pierre Boulle / 英语 / 美国手语
61,雷神3：诸神黄昏 / Thor: Ragnarok,https://movie.douban.com/subject/25821634/,2017-10-24,2017-10-24(英国) / 2017-11-03(美国) / 2017-11-03(中国大陆) / 克里斯·海姆斯沃斯 / 汤姆·希德勒斯顿 / 凯特·布兰切特 / 伊德里斯·艾尔巴 / 杰夫·高布伦 / 泰莎·汤普森 / 卡尔·厄本 / 马克·鲁弗洛 / 安东尼·霍普金斯 / 本尼迪克特·康伯巴奇 / 塔伊加·维迪提 / 瑞切尔·豪斯 / 克兰西·布朗 / 浅野忠信 / 雷·史蒂文森 / 扎克瑞·莱维 / 卢克·海姆斯沃斯 / 马特·达蒙 / 山姆·尼尔 / 夏洛特·尼克道 / 斯坦·李 / 史蒂文·奥利弗 / 天海祐希 / 乔治亚·布利扎德 / 罗勃·梅耶斯 / 科恩·霍洛维 / 美国 / 塔伊加·维迪提 / 130分钟 / 雷神3：诸神黄昏 / 动作 / 奇幻 / 冒险 / 埃里克·皮尔森 Eric Pearson / 克雷格·凯尔 Craig Kyle / 克里斯托弗·约斯特 Christopher Yost / 斯坦·李 Stan Lee / 拉里·利伯 Larry Lieber / 杰克·科比 Jack Kirby / 英语
62,美女与野兽 / Beauty and the Beast,https://movie.douban.com/subject/25900945/,2017-03-17,2017-03-17(中国大陆) / 2017-03-17(美国) / 艾玛·沃森 / 丹·史蒂文斯 / 卢克·伊万斯 / 凯文·克莱恩 / 乔什·加德 / 伊万·麦克格雷格 / 伊恩·麦克莱恩 / 艾玛·汤普森 / 斯坦利·图齐 / 古古·姆巴塔-劳 / 奥德拉·麦克唐纳 / 内森·麦克 / 哈蒂·莫拉汉 / 迈克尔·吉普森 / 水野索诺娅 / 亨利·加勒特 / 戴尔·布兰斯顿 / 雷·费隆 / 托马斯·派登 / 阿德里安·席勒 / 丹尼尔·约安努  / Sophie Reid / 海顿·格温 / 张琦 / 美国 / 比尔·康顿 / 129分钟 / 美女与野兽 / 爱情 / 奇幻 / 歌舞 / 斯蒂芬·切波斯基 Stephen Chbosky / 埃文·斯彼里奥托普洛斯 Evan Spiliotopoulos / 琳达·伍尔芙顿 Linda Woolverton / Jeanne-Marie Leprince de Beaumont / 英语
63,攻壳机动队 / Ghost in the Shell,https://movie.douban.com/subject/25818101/,2017-03-29,2017-03-29(法国) / 2017-03-31(美国) / 2017-04-07(中国大陆) / 斯嘉丽·约翰逊 / 皮鲁·埃斯贝克 / 北野武 / 朱丽叶·比诺什 / 迈克尔·皮特 / 黄经汉 / 丹妮西娅·萨马尔 / 拉札勒斯·雷图勒 / 泉原豊 / 托万达·马尼莫 / 彼得·费迪南多 / 安娜玛丽亚·玛琳卡 / 丹尼尔·亨绍尔 / 安德鲁·斯特林 / 桃井薰 / 查尔斯·欧比 / 福岛莉拉 / 约瑟夫·纳瓦胡 / 迈克尔·维克特 / 张子夫 / 易宇航 / 伍玉琪 / 狼森 / 陈永尉 / 美国 / 鲁伯特·桑德斯 / 107分钟 / 攻壳机动队 / 动作 / 科幻 / 犯罪 / 士郎正宗 Masamune Shirow / 杰米·莫斯 Jamie Moss / 威廉·惠勒 William Wheeler / 伊伦·克鲁格 Ehren Kruger / 英语 / 日语
64,速度与激情8 / The Fate of the Furious,https://movie.douban.com/subject/26260853/,2017-04-12,2017-04-12(法国) / 2017-04-14(美国) / 2017-04-14(中国大陆) / 范·迪塞尔 / 道恩·强森 / 查理兹·塞隆 / 杰森·斯坦森 / 米歇尔·罗德里格兹 / 泰瑞斯·吉布森 / 卢达克里斯 / 库尔特·拉塞尔 / 娜塔莉·伊曼纽尔 / 卢克·伊万斯 / 埃尔莎·帕塔奇 / 克里斯托弗·海维尤 / 斯科特·伊斯特伍德 / 帕特里克·圣埃斯普利特 / 巴迪·沃特金斯 / 特戈·卡尔德隆 / 加里·维克斯 / 马科·查卡 / 卢克·霍克斯 / 海伦·米伦 / 美国 / F·加里·格雷 / 136分钟 / 149分钟(加长版) / 速度与激情8 / 动作 / 犯罪 / 克里斯·摩根 Chris Morgan / 盖瑞·斯科特·汤普森 Gary Scott Thompson / 英语
65,变形金刚5：最后的骑士 / Transformers: The Last Knight,https://movie.douban.com/subject/25824686/,2017-06-21,2017-06-21(美国) / 2017-06-23(中国大陆) / 马克·沃尔伯格 / 伊莎贝拉·莫奈 / 劳拉·哈德克 / 安东尼·霍普金斯 / 乔什·杜哈明 / 彼特·库伦 / 约翰·古德曼 / 斯坦利·图齐 / 桑地亚哥·卡布瑞拉 / 吉尔·伯明翰 / 渡边谦 / 约翰·迪·马吉欧 / 弗兰克·维尔克 / 米彻·佩勒吉 / 嘉玛·陈 / 约翰·特托罗 / 托尼·海尔 / 安迪·比恩 / 丽贝卡·弗朗特 / 格伦·莫肖尔 / 莎拉·斯图尔特 / 利亚姆·加里根 / 菲比·尼克尔斯 / 伯纳多·桑托斯 / 雅各布·扎哈尔 / 斯蒂芬·霍根 / 杰洛德·卡尔迈克 / 马丁·麦克里迪 / 小本杰明·弗洛雷斯 / 艾伦·菲尼克斯 / 美国 / 中国大陆 / 加拿大 / www.transformersmovie.com / 迈克尔·贝 / 155分钟 / 150分钟(中国大陆) / 变形金刚5：最后的骑士 / 动作 / 科幻 / 特·马库姆 Art Marcum / 马特·霍洛维 Matt Holloway / 肯·诺兰 Ken Nolan / 阿齐瓦·高斯曼 Akiva Goldsman / 英语
66,侏罗纪世界2 / Jurassic World: Fallen Kingdom,https://movie.douban.com/subject/26416062/,2018-06-15,2018-06-15(中国大陆) / 2018-06-22(美国) / 克里斯·帕拉特 / 布莱丝·达拉斯·霍华德 / 贾斯蒂斯·史密斯 / 伊莎贝拉·瑟蒙 / 拉菲·斯波 / 托比·琼斯 / 泰德·拉文 / 詹姆斯·克伦威尔 / 黄荣亮 / 丹妮艾拉·皮内达 / 杰拉丁·卓别林 / 杰夫·高布伦 / 卡米尔·雷米泽斯基 / 丹尼尔·斯蒂森 / 皮特·杰森 / 迈克尔·帕帕约翰 / 罗伯特·埃姆斯 / 罗南·萨莫尔斯 / 麦克斯·贝克 / 丹尼尔·厄根 / 戴维·奥拉瓦莱·阿印德 / 费斯·费伊 / 爵克·哈迪 / 吉尔·科雷林 / 贾格·帕特尔 / 美国 / www.jurassicworld.com / J·A·巴亚纳 / 128分钟 / 侏罗纪世界2 / 动作 / 科幻 / 冒险 / 科林·特雷沃罗 Colin Trevorrow / 德里克·康纳利 Derek Connolly / 迈克尔·克莱顿 Michael Crichton / 英语 / 俄语
67,记忆大师,https://movie.douban.com/subject/25884801/,2017-04-23,2017-04-23(北京电影节) / 2017-04-28(中国大陆) / 黄渤 / 段奕宏 / 徐静蕾 / 杨子姗 / 梁杰理 / 许玮甯 / 王真儿 / 焦刚 / 张隽溢 / 杜函梦 / 栾元晖 / 曹英睿 / 李燕生 / 许芳铱 / 王瑶 / 郑小毛 / 郑奇 / 邵胜杰 / 帕尔集拉·莱尔达韦威德 / 约恩·奥布赖恩 / 何禄 / 常进 / 阿尼莎·沙阿 / 蒙西乍·布涅西迪索邦 / 杜翊 / 孟宇 / 郑楚一 / 高叶 / 赵慧仙 / 靳锦 / 胡明 / 吴玉芳 / 杨凯迪 / 许薇 / 中国大陆 / 陈正道 / 119分钟 / 剧情 / 犯罪 / 悬疑 / 惊悚 / 任鹏 Peng Ren / 陈正道 Leste Chen / 汉语普通话
68,天才枪手 / ฉลาดเกมส์โกง,https://movie.douban.com/subject/27024903/,2017-05-03,2017-05-03(泰国) / 2017-10-13(中国大陆) / 茱蒂蒙·琼查容苏因 / 查侬·散顶腾古 / 依莎亚·贺苏汪 / 披纳若·苏潘平佑 / 塔内·瓦拉库努娄 / 莎琳雷特·托马斯 / 伊戈·米基塔斯 / 帕辛·宽萨塔彭 / 萨哈贾克·波斯安吉特 / 坎嘉娜·维耐潘尼 / 育塔彭·瓦拉努科洛楚 / 诺帕瓦特·里基特王 / Best Vittawin Veeravidhayanant / 维塔文·维拉维达亚南特 / 泰国 / 纳塔吾·彭皮里亚 / 130分钟 / 天才枪手 / 剧情 / 犯罪 / 悬疑 / 塔妮达·汉塔维瓦塔娜 Tanida Hantaweewatana / 瓦苏红·皮娅罗姆娜 Vasudhorn Piyaromna / 纳塔吾·彭皮里亚 Nattawut Poonpiriya / 泰语 / 英语
69,王牌特工2：黄金圈 / Kingsman: The Golden Circle,https://movie.douban.com/subject/26378579/,2017-09-20,2017-09-20(英国) / 2017-09-22(美国) / 2017-10-20(中国大陆) / 塔伦·埃哲顿 / 科林·费尔斯 / 马克·斯特朗 / 朱丽安·摩尔 / 埃尔顿·约翰 / 爱德华·霍尔克罗夫特 / 哈莉·贝瑞 / 佩德罗·帕斯卡 / 查宁·塔图姆 / 杰夫·布里吉斯 / 迈克尔·刚本 / 索菲·库克森 / 汉娜·奥斯特罗姆 / 比约恩·格拉纳特 / 莱娜·恩卓 / 波比·迪瓦伊 / 汤姆·本尼迪克·奈特 / 托马斯·图尔格斯 / 基思·艾伦 / 艾米丽·沃森 / 布鲁斯·格林伍德 / 戈登·亚历山大 / 马丁·福特 / 明格斯·约翰斯顿 / 斯图尔特·惠兰 / 劳伦斯·波萨 / 萨曼莎·考格兰 / 杰夫·里基茨 / 蒋静菊 / 英国 / 美国 / 马修·沃恩 / 141分钟 / 139分钟(中国大陆) / 王牌特工2：黄金圈 / 喜剧 / 动作 / 冒险 / 简·古德曼 Jane Goldman / 马修·沃恩 Matthew Vaughn / 马克·米勒 Mark Millar / 戴夫·吉布森 Dave Gibbons / 英语 / 意大利语 / 瑞典语
70,羞羞的铁拳,https://movie.douban.com/subject/27038183/,2017-09-30,2017-09-30(中国大陆) / 艾伦 / 马丽 / 沈腾 / 田雨 / 宋阳 / 薛皓文 / 常远 / 黄才伦 / 王智 / 尹正 / 林威 / 王成思 / 贾金金 / 杨阳 / 李海银 / 龚锐 / 魏凯 / 许猛 / 于瀚钧 / 高志恒 / 法尔德·哈米德·礼萨 / 魏玮 / 高旭东 / 高海宝 / 中国大陆 / 宋阳 / 张吃鱼 / 100分钟 / 喜剧 / 奇幻 / 张吃鱼 / 宋阳 Yang Song / 汉语普通话
71,正义联盟 / Justice League,https://movie.douban.com/subject/2158490/,2017-11-17,2017-11-17(美国) / 2017-11-17(中国大陆) / 本·阿弗莱克 / 亨利·卡维尔 / 盖尔·加朵 / 埃兹拉·米勒 / 杰森·莫玛 / 雷·费舍尔 / 杰瑞米·艾恩斯 / 艾米·亚当斯 / 戴安·琳恩 / 康妮·尼尔森 / J·K·西蒙斯 / 塞伦·希德 / 艾梅柏·希尔德 / 乔·莫顿 / 丽莎·洛文·孔斯利 / 大卫·休里斯 / 迈克尔·麦克埃尔哈顿 / 理查德·克里弗特 / 英格瓦·埃盖特·西古德松 / 比利·克鲁德普 / 赛吉·康斯坦斯 / 乔·曼根尼罗 / 杰西·艾森伯格 / 罗宾·怀特 / 霍特·麦克卡兰尼 / 科雷西·克莱门斯 / 萨曼塔·若 / 丹尼尔·斯蒂森 / 埃莉诺·松浦 / 罗莎·埃斯科达 / 奥萝尔·劳泽瑞尔 / 美国 / www.justiceleaguethemovie.com / 扎克·施奈德 / 120分钟 / 214分钟(施耐德剪辑版) / 正义联盟 / 动作 / 科幻 / 奇幻 / 冒险 / 扎克·施奈德 Zack Snyder / 克里斯·特里奥 Chris Terrio / 乔斯·韦登 Joss Whedon / 比尔·芬格 Bill Finger / 鲍勃·凯恩 Bob Kane / 乔·舒斯特 Joe Shuster / 杰里·西格尔 Jerry Siegel / 威廉·马斯顿 William M. Marston / 英语 / 冰岛语 / 俄语
72,黑豹 / Black Panther,https://movie.douban.com/subject/6390825/,2018-02-16,2018-02-16(美国) / 2018-03-09(中国大陆) / 查德维克·博斯曼 / 露皮塔·尼永奥 / 迈克尔·B·乔丹 / 丹娜·奎里拉 / 马丁·弗瑞曼 / 丹尼尔·卡卢亚 / 利蒂希娅·赖特 / 温斯顿·杜克 / 斯特林·K·布朗 / 安吉拉·贝塞特 / 福里斯特·惠特克 / 安迪·瑟金斯 / 弗洛伦丝·卡松巴 / 约翰·卡尼 / 大卫·S·李 / 娜比娅·毕 / 斯坦·李 / 阿特达万·卡尼 / 艾利克斯·希伯特 / 塞巴斯蒂安·斯坦 / 伊丽莎白艾尔金斯 / Sasha Morfaw / 班巴德贾恩·班巴 / 丹泽尔·惠特克 / 西黛尔·诺尔 / 丹尼·萨帕尼 / 伊萨赫·德·班克尔 / 香奈特·芮妮·威尔逊 / 美国 / 南非 / 韩国 / 澳大利亚 / 瑞恩·库格勒 / 134分钟 / 135分钟(中国大陆) / 黑豹 / 动作 / 科幻 / 冒险 / 瑞恩·库格勒 Ryan Coogler / 乔·罗伯特·科尔 Joe Robert Cole / 斯坦·李 Stan Lee / 杰克·科比 Jack Kirby / 斯瓦希里语 / 英语 / 科萨语 / 韩语
73,金刚狼3：殊死一战 / Logan,https://movie.douban.com/subject/25765735/,2017-02-17,2017-02-17(柏林电影节) / 2017-03-03(中国大陆) / 2017-03-03(美国) / 2017-05-16(黑白版) / 休·杰克曼 / 帕特里克·斯图尔特 / 达芙妮·基恩 / 波伊德·霍布鲁克 / 斯戴芬·莫昌特 / 伊丽莎白·罗德里格斯 / 多丽丝·莫尔加多 / 理查德·E·格兰特 / 玛丽·佩顿·斯图尔特 / 伊利斯·尼尔 / 埃里克·拉萨尔 / 劳伦·格罗斯 / 胡安·贾斯帕 / 克日什托夫·索什斯基 / 萨博·班克森 / 弗兰克·加列戈斯 / 丹尼尔·伯哈特 / 杰罗米菲茨杰罗德 / 卢克·霍克斯 / 昆西·佛斯 / 约翰·伯纳克 / 戴夫·戴维斯 / 朱莉娅·霍特 / 埃尔考勒诺 / 西耶娜·诺维科夫 / 美国 / 詹姆斯·曼高德 / 123分钟(中国大陆) / 135分钟(柏林电影节) / 137分钟(美国) / 金刚狼3：殊死一战 / 剧情 / 动作 / 科幻 / 詹姆斯·曼高德 James Mangold / 迈克尔·格林 Michael Green / 斯科特·弗兰克 Scott Frank / 英语 / 西班牙语
74,海王 / Aquaman,https://movie.douban.com/subject/3878007/,2018-12-07,2018-12-07(中国大陆) / 2018-12-21(美国) / 杰森·莫玛 / 艾梅柏·希尔德 / 威廉·达福 / 帕特里克·威尔森 / 妮可·基德曼 / 杜夫·龙格尔 / 叶海亚·阿卜杜勒-迈丁 / 特穆拉·莫里森 / 林路迪 / 迈克尔·比奇 / 兰道尔·朴 / 格拉汉姆·麦克泰维什 / 雷·沃纳尔 / 泰努伊·柯克伍德 / 塔穆尔·柯克伍德 / 丹泽尔·夸克 / 卡恩·古尔杜尔 / 奥蒂斯·丹吉 / 克考亚·克库毛诺 / 朱莉·安德鲁斯 / 约翰·瑞斯-戴维斯 / 杰曼·翰苏 / 索菲亚·福雷斯特 / 娜塔莉·萨福兰 / 杰克·安德鲁 / 汉克·阿莫斯 / 帕特里克·考克斯 / 罗伯特·朗斯特里特 / 德维卡·帕利赫 / 梅布尔·塔莫内 / 文森特·B·拉戈斯 / 加布里埃拉·佩特科娃 / 爱丽丝·兰斯伯里 / 帕特里克·艾奇逊 / 约翰·盖蒂尔 / 塔丽亚·杰德·霍尔特 / 罗斯·克纳汉 / 布拉登·刘易斯 / 萨尔瓦多·梅伦达 / 山姆·莫纳汉 / 温妮·穆赞贝 / 凯·潘塔诺 / 安娜·帕奇 / 乔恩·奎斯蒂德 / 迪伦·斯图默 / 米奇·武尔夫 / 阿明·阿卜杜勒·奎德 / 彼得·阿佩塞拉 / 美国 / 澳大利亚 / www.aquamanmovie.com / 温子仁 / 143分钟 / 海王 / 动作 / 奇幻 / 冒险 / 大卫·莱斯利·约翰逊-麦戈德里克 David Leslie Johnson-McGoldrick / 威尔·比尔 Will Beall / 乔夫·琼斯 Geoff Johns / 温子仁 James Wan / 莫尔特·魏辛格 Mort Weisinger / 保罗·诺里斯 Paul Norris / 英语 / 毛利语 / 意大利语 / 俄语
75,孤儿怨 / Orphan,https://movie.douban.com/subject/3011308/,2009-07-24,2009-07-24(美国) / 2009-07-24(加拿大) / 维拉·法米加 / 彼得·萨斯加德 / 伊莎贝拉·弗尔曼 / 希·庞德 / 吉米·本内特 / 玛格·马丁戴尔 / 卡瑞尔·罗登 / 阿娅娜·恩吉妮尔 / 萝丝玛丽·邓斯莫尔 / 杰米·杨 / 洛瑞埃尔斯 / 布兰登·沃尔 / 盖内尔·威廉姆斯 / 穆斯塔法·阿卜杜勒卡里姆 / 兰登诺里斯 / 莱尼·帕克 / 马修·劳德塞普 / 朱利安埃利亚 / 美国 / 加拿大 / 德国 / 法国 / 佐米·希尔拉 / 123 分钟 / 孤儿怨 / 悬疑 / 惊悚 / 恐怖 / 大卫·约翰逊 David Johnson / 艾利克斯·马斯 Alex Mace / 英语 / 美国手语 / 爱沙尼亚语
76,闪灵 / The Shining,https://movie.douban.com/subject/1292225/,1980-05-23,1980-05-23(美国) / 杰克·尼科尔森 / 谢莉·杜瓦尔 / 丹尼·劳埃德 / 斯加特曼·克罗索斯 / 巴瑞·尼尔森 / 菲利普·斯通 / 乔·托克尔 / 安妮·杰克逊 / 托尼·伯顿 / 薇薇安·库布里克 / 莉娅·贝尔达姆 / 巴里·丹尼 / 英国 / 美国 / 斯坦利·库布里克 / 119分钟(欧洲版) / 142分钟(DVD) / 144分钟(北美版) / 146分钟(初始版) / 闪灵 / 剧情 / 悬疑 / 恐怖 / 斯坦利·库布里克 Stanley Kubrick / 黛安·约翰逊 Diane Johnson / 斯蒂芬·金 Stephen King / 英语
77,神奇女侠 / Wonder Woman,https://movie.douban.com/subject/1578714/,2017-05-30,2017-05-30(中国香港/台湾) / 2017-06-02(中国大陆) / 2017-06-02(美国) / 盖尔·加朵 / 克里斯·派恩 / 康妮·尼尔森 / 罗宾·怀特 / 丹尼·赫斯顿 / 大卫·休里斯 / 萨伊德·塔格马奥 / 艾文·布莱纳 / 尤金·布雷弗·洛克 / 露茜·戴维斯 / 埃伦娜·安纳亚 / 莉莉·阿斯佩尔 / 艾米丽·凯里 / 丽莎·洛文·孔斯利 / 安·奥戈博莫 / 杜晨·科洛斯 / 扎克·施奈德 / 艾丽西娅·维拉-贝利 / 詹姆斯·科兹莫 / 萨曼塔·若 / 弗洛伦丝·卡松巴 / 赖纳·博克 / 蕾切尔·皮卡普 / 芙洛·费拉科 / 沃尔夫·卡赫勒 / 布鲁克恩斯 / 彼得·斯塔克 / 萨米·海曼 / 马丁·贝肖普 / 弗莱迪·卡特 / 美国 / 中国大陆 / 中国香港 / wonderwomanfilm.com / 派蒂·杰金斯 / 141分钟 / 神奇女侠 / 动作 / 奇幻 / 冒险 / 艾伦·海因伯格 Allan Heinberg / 扎克·施奈德 Zack Snyder / 贾森·福克斯 Jason Fuchs / 威廉·马斯顿 William M. Marston / 英语
78,死寂 / Dead Silence,https://movie.douban.com/subject/1895120/,2007-03-16,2007-03-16(美国) / 唐尼·沃尔伯格 / 安贝·瓦莱塔 / 瑞恩·柯万腾 / 迈克尔·费尔曼 / 鲍勃·冈顿 / 劳拉·里根 / 斯蒂夫·亚当斯 / 凯尔·吉克瑞斯特 / 奥斯汀·马乔斯 / 恩·赖特尔 / 美国 / 温子仁 / 89 分钟 / 92 分钟(未分级版) / 死寂 / 悬疑 / 恐怖 / 雷·沃纳尔 Leigh Whannell / 英语
