,name,link,category,imgs,sellDate,price,size,source
401,BanG Dream! 12th☆LIVE DAY2:MyGO!!!!!「ちいさな一瞬」 ラバーバンド,https://bang-dream.com/goods/3543,リストバンド,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/de8dec80-ac35-4258-8461-3fbefc3e3a11.jpg,2023年11月04日 (土),1210円（税込）,約W210×H25mm,イベント商品
402,バンドリ！ ガールズバンドパーティ！ B2タペストリー vol.1 Roselia,https://bang-dream.com/goods/3253,タペストリー・ポスター類,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/18f5de4c-e2fb-49b1-a294-c725d399a31d.jpg,2023年01月09日 (月),3850円（税込）,B2サイズ,イベント商品 全5種
403,Ave Mujica 2nd LIVE「Quaerere Lumina」 トレーディング缶バッジ,https://bang-dream.com/goods/3767,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/a3cda03c-d0d0-4fa4-b583-27b95191447f.jpg,2024年06月08日 (土),550円（税込）,直径約56mm,イベント商品 全10種
404,バンドリ！ ガールズバンドパーティ！ トレーディングリキッドホログラムブロック Twinkle Party! ver.（全7種）,https://bang-dream.com/goods/3116,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/0afaef26-c2f5-4d67-8061-4f9f3871a314.jpg,2022年09月02日 (金),935円(税込),,イベント商品、全7種
405,BanG Dream! 10th☆LIVE Tシャツ,https://bang-dream.com/goods/3132,アパレル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/4d09bd62-26d7-473c-9210-0634a41ffffb.jpg,2022年09月22日 (木),各3850円（税込）,Mサイズ／Lサイズ／XLサイズ,イベント商品 全4種
406,バンドリ！ガールズバンドパーティ！ トレーディングミニ色紙 2022 Winter ver.,https://bang-dream.com/goods/3248,タペストリー・ポスター類,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/f0473ff9-5e8d-41c8-848b-046b5a0299fe.jpg,2022年12月17日 (土),550円（税込）,約W120mm×H135mm,イベント商品 全7種
407,Morfonica Concept LIVE「forte」 トレーディングリングライト,https://bang-dream.com/goods/3717,ペンライト・ブレード,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/047b15ca-0ce0-4359-8e46-2a434d7285e4.jpg,2024年04月14日 (日),880円（税込）,約W30×H30×D20mm,イベント商品 全5種
408,MyGO!!!!! ZEPP TOUR 2024「彷徨する渇望」 Tシャツ WHITE ver.,https://bang-dream.com/goods/3679,アパレル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/600af179-f519-4dd9-8c97-4daf6498b7b2.jpg,2024年02月12日 (月),3850円（税込）,L / XLサイズ,イベント商品
409,Ave Mujica 2nd LIVE「Quaerere Lumina」 Tシャツ,https://bang-dream.com/goods/3763,アパレル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/6d1d0b3b-693c-4e5d-9630-8363a2c62ed9.jpg,2024年06月08日 (土),3850円（税込）,M/L/XL,イベント商品
410,RAISE A SUILEN×Morfonica「Mythology Chapter 2」 記念色紙,https://bang-dream.com/goods/3083,生活雑貨,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/dc0043b2-9fb2-4218-adaa-b926ab09d6ae.jpg,2022年06月18日 (土),1650円（税込）,約H273mm×W242mm,イベント商品
411,Roselia「Farbe」 ラバーバンド,https://bang-dream.com/goods/3492,リストバンド,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/d99a33af-b0c5-4b72-a553-bb10ad2d70df.jpg,2023年08月17日 (木),1210円（税込）,約W210×H32.5mm,イベント商品
412,BanG Dream! 11th☆LIVE DAY1:Poppin'Party×RAISE A SUILEN「GALAXY to GALAXY」 タオル,https://bang-dream.com/goods/3262,タオル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/e99c02d3-edec-4a34-b741-8ea4157ab7e3.jpg,2023年02月04日 (土),2200円（税込）,約W850×H330mm,イベント商品
413,RAISE A SUILEN LIVE 2024「ESSENTIALS」 クリアファイル,https://bang-dream.com/goods/3781,文具,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/f0306fb1-7860-42de-9260-8cca2c4a0a37.jpg,2024年06月15日 (土),550円（税込）,A4サイズ対応,イベント商品
414,MyGO!!!!! アクリルキーホルダー,https://bang-dream.com/goods/3436,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/d41e17af-1e9b-40d7-aa63-788eea37e96f.jpg,2023年08月12日 (土),各880円（税込）,約W75×H65mm,イベント商品 全4種
415,BanG Dream! It's MyGO!!!!! トレーディングショートステッカー vol.2,https://bang-dream.com/goods/3600,ブロマイド・ステッカー・シール,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/7806ca0f-aedd-4826-b3e9-f9d2c0cb5137.jpg,2023年12月08日 (金),440円（税込）,約W90×H55mm,一般商品 全10種
416,MyGO!!!!! 5th LIVE「迷うことに迷わない」 クリアファイル,https://bang-dream.com/goods/3427,文具,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/d29065e2-1549-45c0-9d25-6c395d62d3f8.jpg,2023年08月12日 (土),550円（税込）,A4サイズ対応,イベント商品
417,バンドリ！ ガールズバンドパーティ！ アクリルスタンド 2023ver. Morfonica,https://bang-dream.com/goods/3326,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/74e6ef94-828f-4631-86a5-4371216bf7f6.jpg,2023年03月18日 (土),各1650円（税込）,約W50×H120mm,一般商品 全5種
418,BanG Dream! プレートアクリルスタンド 夢限大みゅーたいぷ,https://bang-dream.com/goods/3603,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/29f4af47-0147-4ae4-aa6c-fc512b331f8b.jpg,2024年03月29日 (金),2750円（税込）,本体：約W100×H150mm　台座：約W60×H60mm,一般商品
419,バンドリ！ ガールズバンドパーティ！ 2連アクリルキーホルダー Summer Night Party! ver.,https://bang-dream.com/goods/3796,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/d972ef64-9eb3-44ff-8d63-7bc9f0bee086.jpg,2024年07月26日 (金),各1100円,ネームパーツ：約W50×H40mm以内 キャラパーツ：約W60×H60mm以内,イベント商品 全8種
420,BanG Dream! 12th☆LIVE DAY1:Poppin'Party「Welcome to Poppin'Land」 トレーディング缶バッジ,https://bang-dream.com/goods/3535,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/65100bb6-63d4-469a-bc51-30d8c857a005.jpg,2023年11月03日 (金),550円（税込）,直径約57mm,イベント商品 全10種
421,BanG Dream! It's MyGO!!!!! トレーディングショートステッカー vol.1,https://bang-dream.com/goods/3599,ブロマイド・ステッカー・シール,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/832ef674-9eb3-4dad-a601-5e0520ef79e9.jpg,2023年12月08日 (金),440円（税込）,約W90×H55mm,一般商品 全10種
422,劇場版「BanG Dream! It’s MyGO!!!!!」 アクリルスタンド,https://bang-dream.com/goods/3840,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/47a4aeb6-6567-4c00-8c98-fa07757fa780.jpg,,各1760円（税込）,本体：約W60×H150mm 台座：約W50×H40mm,イベント商品 全5種
423,バンドリ！ ガールズバンドパーティ！ 記念色紙 Twinkle Party! ver.,https://bang-dream.com/goods/3113,タペストリー・ポスター類,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/b004a773-9e49-4399-9008-7e5398022159.jpg,2022年09月02日 (金),1650円(税込),,イベント商品、全1種
424,Roselia「Farbe」 トレーディング缶バッジ,https://bang-dream.com/goods/3490,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/4f3d86d7-2a37-444f-ace6-b1253bf1a56b.jpg,2023年09月16日 (土),550円（税込）,直径約54mm,イベント商品 全10種
425,バンドリ！ ガールズバンドパーティ！ バストアップ等身アクリルスタンド 2022 Winter ver.,https://bang-dream.com/goods/3497,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/3afcb188-87fd-4fc7-ae62-c2cfc95419b1.jpg,2023年08月16日 (水),各11000円（税込）,本体：約W465×H411mm以内　台座：約W234×H117mm以内,EC商品 全7種
426,バンドリ！ ガールズバンドパーティ！ トレーディングブロマイド Happy days ver.,https://bang-dream.com/goods/3484,ブロマイド・ステッカー・シール,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/af7f7ff3-a862-440e-8c9b-850f8cd74c9a.jpg,2023年09月01日 (金),440円(税込) 　※トレーディング商品,L判　約W89×H127mm,一般商品、全14種
427,RAISE A SUILEN LIVE 2022「OVERKILL」トートバッグ,https://bang-dream.com/goods/3089,かばん類,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/13fbc07c-dcab-4ea1-814c-a80c438b1fcd.png,2022年06月19日 (日),2200円（税込）,本体：約W530×H360×底マチ190mm、 持ち手A：約巾32×全長790mm 、持ち手B：約巾32×全長410mm,イベント商品
428,バンドリ！ ガールズバンドパーティ！ クリアファイル Summer Night Party! ver.,https://bang-dream.com/goods/3795,文具,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/b6ed025b-8472-4836-97cc-98fa978e8694.jpg,2024年07月26日 (金),550円,A4サイズ対応,イベント商品 全1種
429,Roselia アーティストトレーディング缶バッジ vol.6,https://bang-dream.com/goods/3459,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/0a93513d-c1ac-4307-9e23-22e83d2b32ae.jpg,2023年08月25日 (金),550円（税込）,直径：約54mm,イベント商品 全15種
430,BanG Dream! 12th☆LIVE DAY2:MyGO!!!!!「ちいさな一瞬」 トレーディング缶バッジ,https://bang-dream.com/goods/3546,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/4cec8855-e8e6-41df-ae0a-5d05bf5a9492.jpg,2023年11月04日 (土),550円（税込）,直径約57mm,イベント商品 全10種
431,バンドリ！ ガールズバンドパーティ！ アクリルキーホルダー Autumn ver.,https://bang-dream.com/goods/3121,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/20651743-c541-4fbc-8754-a863f9fe8459.jpg,2022年10月15日 (土),各880円(税込),約W64×H80mm,イベント商品 全7種
432,BanG Dream! トレーディングショートステッカー MyGO!!!!!,https://bang-dream.com/goods/3586,ブロマイド・ステッカー・シール,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/6fc0b93e-c645-41d5-99c7-118b51717ab2.jpg,,440円（税込）,約W55×H90mm,一般商品 全6種
433,バンドリ！ ガールズバンドパーティ！ トレーディングアクリルブロックvol.2,https://bang-dream.com/goods/3483,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/ba6f73a4-e5bd-402f-ad96-6a771dd40b3e.jpg,2023年09月01日 (金),990円　※トレーディング商品,約W68×H49mm,一般商品、全20種
434,Ave Mujica 2nd LIVE「Quaerere Lumina」 記念キーホルダー,https://bang-dream.com/goods/3766,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/df33ca58-2a92-479f-b8e5-caa97580f153.jpg,2024年06月08日 (土),1100円（税込）,約W60×H80mm,イベント商品
435,Afterglow「After School Event 夕景の一頁」 トレーディングショートステッカー,https://bang-dream.com/goods/3702,ブロマイド・ステッカー・シール,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/dcabc24c-b670-4c78-aaff-bb1ff36a2274.jpg,2024年04月06日 (土),550円（税込）,約W55×H90mm,イベント商品 全5種（1BOX コンプリート仕様）
436,BanG Dream! ガールズバンドパーティ！ スクエアリュック vol.3,https://bang-dream.com/goods/3087,かばん類,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/3ec08ff3-0d6c-4895-ae2f-15760b19ff73.jpg,2022年06月18日 (土),7150円（税込）,約H360×W260×D120mm,一般商品
437,MyGO!!!!! 4th LIVE「前へ進む音の中で」 タオル,https://bang-dream.com/goods/3298,タオル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/2ad7258c-915e-474a-a21b-06880667798e.jpg,2023年04月09日 (日),2200円（税込）,約W850×H330mm,イベント商品 全1種
438,バンドリ！ ガールズバンドパーティ！ クリアファイル ブシロードストア1周年記念 ver.,https://bang-dream.com/goods/3126,文具,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/0bc3cafe-a6e8-4563-ab6b-5f4a279d14e9.jpg,2022年08月14日 (日),550円（税込）,A4サイズ対応,イベント商品
439,Morfonica ZEPP TOUR 2023「forte」 トレーディング缶バッジ,https://bang-dream.com/goods/3415,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/2467c447-9e0b-454f-849f-22ef8779f4d1.jpg,2023年07月20日 (木),550円（税込）,直径約54mm,イベント商品 全5種
440,バンドリ！ガールズバンドパーティ！ アクリルキーホルダー 2022 Winter ver.,https://bang-dream.com/goods/3244,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/bf638c2d-d71a-4a0e-af32-6c47ced08bcb.jpg,2022年12月17日 (土),各880円,約W64×H80mm以内,イベント商品 全7種
441,BanG Dream! トレーディングショートステッカー 名無声ver.,https://bang-dream.com/goods/3400,ブロマイド・ステッカー・シール,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/013ea318-91da-4968-a1dc-a4e32c3c5d8d.jpg,2023年07月01日 (土),440円（税込）,約W90×H55mm,一般商品 全8種
442,バンドリ！ ガールズバンドパーティ！ アクリルスタンドキーホルダー Letter ver.,https://bang-dream.com/goods/3308,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/f68fa503-de1e-4a63-b678-deafd22da901.jpg,2023年04月01日 (土),各1650円（税込）,約W80×H155mm,全7種
443,BanG Dream! Special☆LIVE Girls Band Party! 2020→2022 パンフレット Morfonica,https://bang-dream.com/goods/3204,書籍・パンフレット,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/fb3af39f-7467-49ce-a65b-6c4ece4b9fe1.jpg,2022年11月12日 (土),1650円（税込）,B5サイズ/16ページ,イベント商品
444,RAISE A SUILEN アーティストトレーディング缶バッジ vol.6,https://bang-dream.com/goods/3354,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/3bd93b03-6621-4da6-a590-cb25f535404b.jpg,2023年05月28日 (日),550円（税込）,直径：約54mm,イベント商品 全15種
445,Morfonica ZEPP TOUR 2023「forte」 アクリルスタンド,https://bang-dream.com/goods/3414,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/3fdacb30-6eaf-4968-93b4-9b056fa18802.jpg,2023年07月20日 (木),各1650円（税込）,約W80×H100mm以内,イベント商品 全5種
446,劇場版「BanG Dream! It’s MyGO!!!!! 前編：春の陽だまり、迷い猫」 A3マット加工ポスター,https://bang-dream.com/goods/3838,タペストリー・ポスター類,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/c3d149c7-a71f-44b7-8609-1b27b38e784a.jpg,,880円（税込）,A3サイズ,イベント商品 全1種
447,Poppin'Party×MyGO!!!!! 「Divide/Unite」 キャストコメントパーツ,https://bang-dream.com/goods/3730,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/7cf37f67-3430-42f7-8fc8-25d2f695e854.jpg,2024年04月29日 (月),各660円（税込）,Poppin'Party×MyGO!!!!! 「Divide/Unite」　キャストコメントパーツ	各660円	約W60×H50mm以内,イベント商品 全10種
448,Ave Mujica 2nd LIVE「Quaerere Lumina」 アクリルスタンド,https://bang-dream.com/goods/3765,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/d6a37876-1a70-4780-9fae-3276750f8eff.jpg,2024年06月08日 (土),各1760円（税込）,本体：約W80×H150mm以内 台座：約W50×H50mm,イベント商品 全5種
449,BanG Dream! 11th☆LIVE DAY2:Roselia×Morfonica「星空の夜想曲」 トレーディング缶バッジ,https://bang-dream.com/goods/3283,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/033505ae-6f11-4553-aa81-957a6d7ed90e.jpg,2023年02月05日 (日),550円（税込）,直径：約54mm,イベント商品 全10種
450,MyGO!!!!! 4th LIVE「前へ進む音の中で」 アクリルスタンド,https://bang-dream.com/goods/3437,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/6383f064-5164-4db1-9fd1-33026768c849.jpg,2023年08月12日 (土),各1650円（税込）,本体：約W92×H140mm　台座：W50×H60mm　※メンバーによって異なります,イベント商品 全5種
451,Morfonica Concept LIVE「forte」 トレーディングバックステージパス風ステッカー,https://bang-dream.com/goods/3720,ブロマイド・ステッカー・シール,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/bb5478f0-0b40-44a5-bfc9-77ff51e94c4a.jpg,2024年04月14日 (日),660円（税込）,約W85×H120mm,イベント商品 全6種
452,バンドリ！ ガールズバンドパーティ！ トレーディングチケット風ステッカーvol.6,https://bang-dream.com/goods/3481,ブロマイド・ステッカー・シール,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/4709c789-e8ac-414e-b024-192c9f572ab5.jpg,2023年09月01日 (金),440円(税込) 　※トレーディング商品,約W140×H70mm,一般商品、全20種
453,BanG Dream! 12th☆LIVE DAY3:RAISE A SUILEN「REVEAL」 アクリルスタンド,https://bang-dream.com/goods/3555,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/fb86869b-6698-4e75-b882-b84a1d8e639a.jpg,2023年11月05日 (日),各1760円（税込）,※各メンバーによって異なります。,イベント商品 全5種
454,バンドリ！ ガールズバンドパーティ！ きらりんアクリルスタンド Autumn ver.,https://bang-dream.com/goods/3119,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/d08b6510-f9f2-4606-8428-9bbbd5e43c91.jpg,2022年10月15日 (土),各1650円(税込),本体約W90 ×H150ｍｍ,イベント商品 全7種
455,BanG Dream! It's MyGO!!!!! プレートアクリルスタンド,https://bang-dream.com/goods/3393,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/e050428d-de35-4ca6-94b3-a3c72ad8127e.jpg,2023年07月01日 (土),2200円（税込）,約W120×H170mm,一般商品
456,BanG Dream! クリアファイル 潜在表明ver.,https://bang-dream.com/goods/3395,文具,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/9c890939-dd43-48a3-8a59-bf63669f4aeb.jpg,2023年07月01日 (土),550円（税込）,A4サイズ対応,一般商品
457,BanG Dream! Tシャツ MyGO!!!!! 碧を泳ぐver.,https://bang-dream.com/goods/3759,アパレル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/217cc796-cc9e-46bd-997e-610edb950295.jpg,2024年06月29日 (土),4400円（税込）,フリーサイズ,一般商品
458,Roselia「Farbe」法被,https://bang-dream.com/goods/3508,アパレル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/b6571b8b-bd71-40f2-a68b-1ffb1cfe42ba.jpg,2023年09月16日 (土),各11000円（税込）,,イベント商品 全5種
459,RAISE A SUILEN LIVE 2023「EXCLAMATION HIGHLAND」 Tシャツ Special ver.,https://bang-dream.com/goods/3345,アパレル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/37ce9107-3f81-4be5-8335-d37fc197eeaf.jpg,2023年05月28日 (日),4400円（税込）,Mサイズ／Lサイズ／XLサイズ,イベント商品
460,バンドリ！ ガールズバンドパーティ！ トレーディングアクリルキーホルダー vol.8,https://bang-dream.com/goods/3801,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/861d371d-140a-4cf9-a9d9-a5ee5072671f.jpg,2024年07月26日 (金),880円,約W55×H85mm以内,イベント商品 全20種
461,BanG Dream! 11th☆LIVE DAY1:Poppin'Party×RAISE A SUILEN「GALAXY to GALAXY」 メンバーキーホルダー (RAISE A SUILEN),https://bang-dream.com/goods/3270,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/74979e7b-940f-4df9-9d4e-9d8a0f7d966a.jpg,2023年02月04日 (土),各1650円（税込）,約W20×H97mm以内,イベント商品 全5種
462,BanG Dream! It's MyGO!!!!! 布ポスター,https://bang-dream.com/goods/3440,タペストリー・ポスター類,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/2fb1569f-bb79-4483-8d06-c62fd9c7bf32.jpg,2023年08月05日 (土),3300円（税込）,約B2サイズ,一般商品
463,MyGO!!!!! 1st LIVE「僕たちはここで叫ぶ」 タオル,https://bang-dream.com/goods/3095,タオル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/b90d6905-7d17-42f5-a5a3-44a9e8f917b8.jpg,2022年07月03日 (日),2200円（税込）,H330×W850mm,イベント商品
464,バンドリ！ ガールズバンドパーティ！ トレーディングチケット風ステッカーvol.4,https://bang-dream.com/goods/3123,ブロマイド・ステッカー・シール,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/cb94c583-18cb-43d0-b34d-2e693622dc06.jpg,2022年10月15日 (土),440円(税込),本体約140mm×70mm,イベント商品，全20種
465,Morfonica Concept LIVE「forte」 Tシャツ,https://bang-dream.com/goods/3712,アパレル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/5cfed4f4-b36b-4010-a2da-35fa120b0614.jpg,2024年04月14日 (日),4400円（税込）,M / L / XLサイズ,イベント商品
466,MyGO!!!!! ZEPP TOUR 2024「彷徨する渇望」 アクリルスタンド,https://bang-dream.com/goods/3672,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/1a3fdc2f-68e4-4881-bffb-f4afc3ddc6cf.jpg,2024年02月12日 (月),各1760円（税込）,約W94×H149mm以内,イベント商品 全5種
467,BanG Dream! 10th☆LIVE 法被 Roselia,https://bang-dream.com/goods/3160,アパレル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/7f430390-0f99-4f92-ac35-1cdfcb73c8e7.jpg,2022年09月22日 (木),各11000円（税込）,,イベント商品 全5種
468,バンドリ！ ガールズバンドパーティ！ ポストカードセット Dream ver.,https://bang-dream.com/goods/3665,ブロマイド・ステッカー・シール,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/f27d317f-078b-4690-a7ab-cf629a0fba3b.jpg,2024年03月30日 (土),3300円（税込）,本体：約W100×H148mm以内 ケース：約W113×H162mm以内,イベント商品 全1種
469,Roselia LIVE TOUR「Rosenchor」 ジオラマアクリルスタンド Special ver.,https://bang-dream.com/goods/3787,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/06f6cff7-dee1-4bd9-977d-79b1fb1bc8a6.jpg,2024年06月29日 (土),3300円（税込）,約W34×H32mm,イベント商品
470,バンドリ！ガールズバンドパーティ！ B2タペストリー 2022 Winter ver.,https://bang-dream.com/goods/3245,タペストリー・ポスター類,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/f9eee667-fc01-4373-bc27-9527ed31997f.jpg,2022年12月17日 (土),3850円（税込）,B2サイズ,イベント商品
471,BanG Dream! It’s MyGO!!!!! クリアファイル Casual Attire ver.,https://bang-dream.com/goods/3850,文具,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/dce0b7e2-4f60-44cd-b4a2-f0dc0c51b083.jpg,2024年08月09日 (金),550円（税込）,A4サイズ対応,イベント商品 全1種
472,MyGO!!!!! 4th LIVE「前へ進む音の中で」 シリコンバンド,https://bang-dream.com/goods/3299,リストバンド,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/9b857615-3c3d-4fe2-9049-f4416acb1cb2.jpg,2023年04月09日 (日),770円（税込）,約W202×H25mm,イベント商品 全1種
473,BanG Dream! 10th☆LIVE ラバーバンド,https://bang-dream.com/goods/3134,リストバンド,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/caf74bde-c178-4aad-aff5-33ac2d9cea84.jpg,2022年09月22日 (木),各1100円（税込）,約W210×H25mm,イベント商品 全4種
474,BanG Dream! ガールズバンドパーティ！ トレーディング缶バッジ ホログラムver. vol.2 B,https://bang-dream.com/goods/3442,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/381a93f5-c3e8-46d5-bbb7-84ca2b12f4f5.jpg,2023年08月05日 (土),550円（税込）,直径約56mm,一般商品 全20種
475,BanG Dream! It's MyGO!!!!! トレーディングアクリルブロック 名シーンver.,https://bang-dream.com/goods/3598,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/0e4e5d1a-a73f-4167-9b1c-3d30c4d66569.jpg,2023年11月17日 (金),990円（税込）,約W68×H49mm,一般商品 全10種
476,バンドリ！ ガールズバンドパーティ！ クリアファイル 2023 Summer ver.,https://bang-dream.com/goods/3383,文具,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/81e000cc-b9c0-408a-905f-4f59a95a64bc.jpg,2023年07月01日 (土),550円（税込）,A4サイズ対応,イベント商品
477,バンドリ！ ガールズバンドパーティ！ ジオラマアクリルスタンド 和洋折衷ver.,https://bang-dream.com/goods/3871,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/b932cd67-2510-4b59-960a-730e2fe1ed82.jpg,2024年09月14日 (土),各2200円,"""組み立て時：約W100×H50mm以内 背景パーツ：約W80×H160mm以内 台座：約W60×60mm以内""",イベント商品 全8種
478,BanG Dream! トレーディング缶バッジ 名無声ver.,https://bang-dream.com/goods/3408,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/2dcad418-8d8e-4e4a-b8d4-d76b97e3e324.jpg,2023年07月01日 (土),550円（税込）,直径：約56mm,一般商品 全5種
479,BanG Dream! 12th☆LIVE 法被 RAISE A SUILEN,https://bang-dream.com/goods/3573,アパレル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/c01a697a-9643-429b-9db0-9003fa7f11c4.jpg,2023年11月05日 (日),各11000円（税込）,,イベント商品 全5種
480,バンドリ！ ガールズバンドパーティ！ ポストカードセット Letter ver.,https://bang-dream.com/goods/3314,ブロマイド・ステッカー・シール,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/249ad2ec-0280-48de-91ee-4b20b392c25b.jpg,2023年04月01日 (土),3080円（税込）,約W110×H158mm,7種1セット
481,BanG Dream! バンドマフラータオル MyGO!!!!! vol.1,https://bang-dream.com/goods/3463,タオル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/985c1f3a-1496-47e6-a176-72242871f0c3.jpg,2023年08月25日 (金),2200円（税込）,約W1100×H200mm,イベント商品
482,BanG Dream! RAISE A SUILEN Tシャツ 2022夏フェスEdition,https://bang-dream.com/goods/3102,アパレル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/248469b3-a951-4447-aa06-171c678ce1a2.jpg,2022年08月13日 (土),3850円（税込）,Mサイズ／Lサイズ／XLサイズ,イベント商品
483,BanG Dream! クリアファイル 処救生 ver.,https://bang-dream.com/goods/3810,文具,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/6746daca-89e9-41b8-bd2f-53630a21bf75.jpg,2024年08月11日 (日),550円（税込）,A4サイズ対応,イベント商品
